# Time-averaged data for fix rdf_p
# TimeStep Number-of-rows
# Row c_rdf_p[1] c_rdf_p[2] c_rdf_p[3] c_rdf_p[4] c_rdf_p[5] c_rdf_p[6] c_rdf_p[7] c_rdf_p[8] c_rdf_p[9] c_rdf_p[10] c_rdf_p[11] c_rdf_p[12] c_rdf_p[13]
1000000 500
59 0.585 0 0 0 0 0 0 0 0 0 0 0 0
60 0.595 0 0 0 0 0 0 0 0 0 0 0 0
61 0.605 0 0 0 0 0 0 0 0 0 0 0 0
62 0.615 0 0 0 0 0 0 0 0 0 0 0 0
63 0.625 0 0 0 0 0 0 0 0 0 0 0 0
64 0.635 0 0 0 0 0 0 0 0 0 0 0 0
65 0.645 0 0 0 0 0 0 0 0 0 0 0 0
66 0.655 0 0 0 0 0 0 0 0 0 0 0 0
67 0.665 0 0 0 0 0 0 0 0 0 0 0 0
68 0.675 0 0 0 0 0 0 0 0 0 0 0 0
69 0.685 0 0 0 0 0 0 0 0 0 0 0 0
70 0.695 0 0 0 0 0 0 0 0 0 0 0 0
71 0.705 0 0 0 0 0 0 0 0 0 0 0 0
72 0.715 0 0 0 0 0 0 0 0 0 0 0 0
73 0.725 0 0 0 0 0 0 0 0 0 0 0 0
74 0.735 0 0 0 0 0 0 0 0 0 0 0 0
75 0.745 0 0 0 0 0 0 0 0 0 0 0 0
76 0.755 0 0 0 0 0 0 0 0 0 0 0 0
77 0.765 0 0 0 0 0 0 0 0 0 0 0 0
78 0.775 0 0 0 0 0 0 0 0 0 0 0 0
79 0.785 0 0 0 0 0 0 0 0 0 0 0 0
80 0.795 0 0 0 0 0 0 0 0 0 0 0 0
81 0.805 0 0 0 0 0 0 0 0 0 0 0 0
82 0.815 0 0 0 0 0 0 0 0 0 0 0 0
83 0.825 0 0 0 0 0 0 0 0 0 0 0 0
84 0.835 0 0 0 0 0 0 0 0 0 0 0 0
85 0.845 0 0 0 0 0 0 0 0 0 0 0 0
86 0.855 0 0 0 0 0 0 0 0 0 0 0 0
87 0.865 0 0 0 0 0 0 0 0 0 0 0 0
88 0.875 0 0 0 0 0 0 0 0 0 0 0 0
89 0.885 0 0 0 0 0 0 0 0 0 0 0 0
90 0.895 0 0 0 0 0 0 0 0 9.91515e-07 3.90625e-09 0 0
91 0.905 0 0 0 0 0 0 0 0 3.39404e-06 1.75781e-08 0 0
92 0.915 0 0 0 0 0 0 0 0 5.50214e-05 2.44141e-07 0 0
93 0.925 0 0 0 0 0 0 0 0 0.000342058 1.68359e-06 0 0
94 0.935 0 0 0 0 0 0 0 0 0.00162394 8.66602e-06 0 0
95 0.945 0 0 0 0 0 0 0 0 0.00669117 3.80547e-05 0 0
96 0.955 0 0 0 0 0 0 0 0 0.0219513 0.00013652 0 0
97 0.965 0 0 0 0 0 0 0 0 0.0620791 0.000420844 0 0
98 0.975 0 0 0 0 0 0 0 0 0.152112 0.00113204 0 0
99 0.985 0 0 0 0 0 0 0 0 0.325117 0.00268344 0 0
100 0.995 0 0 0 0 0 0 0 0 0.618803 0.00569653 0 0
101 1.005 0 0 0 0 0 0 0 0 1.05371 0.0109309 0 0
102 1.015 0 0 0 0 0 0 0 0 1.63364 0.0192085 0 0
103 1.025 0 0 0 0 0 0 0 0 2.32046 0.0311989 0 0
104 1.035 0 0 0 0 0 0 0 0 3.05595 0.0472995 0 0
105 1.045 0 0 0 0 0 0 0 0 3.77771 0.0675891 0 0
106 1.055 0 0 0 0 0 0 0 0 4.40909 0.0917252 0 0
107 1.065 0 0 0 0 0 0 0 0 4.91298 0.119132 0 0
108 1.075 0 0 0 0 0 0 0 0 5.2678 0.149072 0 0
109 1.085 0 0 0 0 0 0 0 0 5.46946 0.18074 0 0
110 1.095 0 0 0 0 0 0 0 0 5.54505 0.21344 0 0
111 1.105 0 0 0 0 0 0 0 0 5.51384 0.246553 0 0
112 1.115 0 0 0 0 0 0 0 0 5.40538 0.279604 0 0
113 1.125 0 0 0 0 0 0 0 0 5.25307 0.312303 0 0
114 1.135 0 0 0 0 0 0 0 0 5.07293 0.344444 0 0
115 1.145 0 0 0 0 0 0 0 0 4.88361 0.375933 0 0
116 1.155 0 0 0 0 0 0 0 0 4.70097 0.406777 0 0
117 1.165 0 0 0 0 0 0 0 0 4.52146 0.436959 0 0
118 1.175 0 0 0 0 0 0 0 0 4.35239 0.466513 0 0
119 1.185 0 0 0 0 0 0 0 0 4.20118 0.495527 0 0
120 1.195 0 0 0 0 0 0 0 0 4.05655 0.524018 0 0
121 1.205 0 0 0 0 0 0 0 0 3.9274 0.552066 0 0
122 1.215 0 0 0 0 0 0 0 0 3.81009 0.579729 0 0
123 1.225 0 0 0 0 0 0 0 0 3.69967 0.607034 0 0
124 1.235 0 0 0 0 0 0 0 0 3.59078 0.63397 0 0
125 1.245 0 0 0 0 0 0 0 0 3.48449 0.660534 0 0
126 1.255 0 0 0 0 0 0 0 0 3.37812 0.686702 0 0
127 1.265 0 0 0 0 0 0 0 0 3.27196 0.712453 0 0
128 1.275 0 0 0 0 0 0 0 0 3.15869 0.737708 0 0
129 1.285 0 0 0 0 0 0 0 0 3.0384 0.762383 0 0
130 1.295 0 0 0 0 0 0 0 0 2.91047 0.786389 0 0
131 1.305 0 0 0 0 0 0 0 0 2.76707 0.809566 0 0
132 1.315 0 0 0 0 0 0 0 0 2.61024 0.831765 0 0
133 1.325 0 0 0 0 0 0 0 0 2.43841 0.85282 0 0
134 1.335 0 0 0 0 0 0 0 0 2.25331 0.872572 0 0
135 1.345 0 0 0 0 0 0 0 0 2.05934 0.890894 0 0
136 1.355 0 0 0 0 0 0 0 0 1.86041 0.907694 0 0
137 1.365 0 0 0 0 0 0 0 0 1.65888 0.922895 0 0
138 1.375 0 0 0 0 0 0 0 0 1.45707 0.936444 0 0
139 1.385 0 0 0 0 0 0 0 0 1.25951 0.948327 0 0
140 1.395 0 0 0 0 0 0 0 0 1.07201 0.958587 0 0
141 1.405 0 0 0 0 0 0 0 0 0.896591 0.967292 0 0
142 1.415 0 0 0 0 0 0 0 0 0.737335 0.974552 0 0
143 1.425 0 0 0 0 0 0 0 0 0.595259 0.980497 0 0
144 1.435 0 0 0 0 0 0 0 0 0.473462 0.985293 0 0
145 1.445 0 0 0 0 0 0 0 0 0.368965 0.989082 0 0
146 1.455 0 0 0 0 0 0 0 0 0.28243 0.992022 0 0
147 1.465 0 0 0 0 0 0 0 0 0.212116 0.994261 0 0
148 1.475 0 0 0 0 0 0 0 0 0.156589 0.995937 0 0
149 1.485 0 0 0 0 0 0 0 0 0.113534 0.997168 0 0
150 1.495 0 0 0 0 0 0 0 0 0.0807748 0.998056 0 0
151 1.505 0 0 0 0 0 0 0 0 0.0565888 0.998687 0 0
152 1.515 0 0 0 0 0 0 0 0 0.0389886 0.999127 0 0
153 1.525 0 0 0 0 0 0 0 0 0.0264472 0.999429 0 0
154 1.535 0 0 0 0 0 0 0 0 0.0174329 0.999631 0 0
155 1.545 0 0 0 0 0 0 0 0 0.0114674 0.999766 0 0
156 1.555 0 0 0 0 0 0 0 0 0.00742674 0.999854 0 0
157 1.565 0 0 0 0 0 0 0 0 0.00464677 0.99991 0 0
158 1.575 0 0 0 0 0 0 0 0 0.00290607 0.999946 0 0
159 1.585 0 0 0 0 0 0 0 0 0.00177912 0.999968 0 0
160 1.595 0 0 0 0 0 0 0 0 0.00105585 0.999981 0 0
161 1.605 0 0 0 0 0 0 0 0 0.000654559 0.999989 0 0
162 1.615 0 0 0 0 0 0 0 0 0.00038201 0.999994 0 0
163 1.625 0 0 0 0 0 0 0 0 0.00021716 0.999997 0 0
164 1.635 0 0 0 0 0 0 0 0 0.000112158 0.999998 0 0
165 1.645 0 0 2.64155e-06 7.03125e-08 0 0 0 0 6.1196e-05 0.999999 0 0
166 1.655 0 0 2.11678e-05 6.40625e-07 0 0 0 0 2.97219e-05 1 0 0
167 1.665 0 0 0.000115745 3.79687e-06 0 0 0 0 1.69033e-05 1 0 0
168 1.675 0 0 0.000442889 1.60195e-05 0 0 0 0 9.05877e-06 1 0 0
169 1.685 0 0 0.00157394 5.99766e-05 0 0 0 0 4.75552e-06 1 0 0
170 1.695 0 0 0.00505646 0.000202875 0 0 0 0 1.7969e-06 1 0 0
171 1.705 0 0 0.0149618 0.000630707 0 0 0 0 1.22945e-06 1 0 0
172 1.715 0 0 0.0398972 0.00178499 0 0 0 0 1.08014e-06 1 0 0
173 1.725 0 0 0.0968398 0.00461947 0 0 0 0 6.67284e-07 1 0 0
174 1.735 0 0 0.214605 0.0109739 0 0 0 0 5.27691e-07 1 0 0
175 1.745 0 0 0.438872 0.0241192 0 0 0 0 1.30415e-07 1 0 0
176 1.755 0 0 0.827368 0.0491858 0 0 0 0 0 1 0 0
177 1.765 0 0 1.44999 0.0936178 0 0 0 0 0 1 0 0
178 1.775 0 0 2.36942 0.167049 0 0 0 0 0 1 0 0
179 1.785 0 0 3.61668 0.2804 0 0 0 0 0 1 0 0
180 1.795 0 0 5.18821 0.444833 0 0 0 0 0 1 0 0
181 1.805 0 0 7.01182 0.669545 0 0 0 0 0 1 0 0
182 1.815 0 0 8.95317 0.959661 0 0 0 0 0 1 0 0
183 1.825 0 0 10.8298 1.31446 0 0 0 0 0 1 0 0
184 1.835 0 0 12.4577 1.72709 0 0 0 0 0 1 0 0
185 1.845 0 0 13.6454 2.18399 0 0 0 0 0 1 0 0
186 1.855 0 0 14.2783 2.66727 0 0 0 0 0 1 0 0
187 1.865 0 0 14.3005 3.15654 0 0 0 0 0 1 0 0
188 1.875 0 0 13.7506 3.63206 0 0 0 0 0 1 0 0
189 1.885 0 0 12.6991 4.07591 4.4705e-07 7.8125e-09 0 0 0 1 0 0
190 1.895 0 0 11.2971 4.47496 4.42344e-07 1.5625e-08 0 0 0 1 0 0
191 1.905 0 0 9.69215 4.82094 1.96971e-06 5.07812e-08 0 0 0 1 0 0
192 1.915 0 0 8.03461 5.11077 1.08288e-06 7.03125e-08 0 0 5.41441e-07 1 0 0
193 1.925 0 0 6.4427 5.34561 2.78632e-06 1.21094e-07 0 0 8.57329e-07 1 0 0
194 1.935 0 0 5.00886 5.53008 4.45458e-06 2.03125e-07 0 0 1.69698e-06 1 0 0
195 1.945 0 0 3.7751 5.67056 1.28068e-05 4.41406e-07 0 0 2.72931e-06 1 0 0
196 1.955 0 0 2.76123 5.77437 3.3041e-05 1.0625e-06 0 0 7.37707e-06 1 0 0
197 1.965 0 0 1.96413 5.84897 7.83698e-05 2.55078e-06 0 0 1.59414e-05 1 0 0
198 1.975 0 0 1.35992 5.90115 0.000166152 5.73828e-06 0 0 2.983e-05 1 0 0
199 1.985 0 0 0.91804 5.93673 0.000341663 1.23594e-05 0 0 6.56114e-05 1 0 0
200 1.995 0 0 0.603951 5.96037 0.000651548 2.51133e-05 0 0 0.000109157 1 0 0
201 2.005 0 0 0.387684 5.9757 0.0012516 4.98594e-05 0 0 0.000184036 1.00001 0 0
202 2.015 0 0 0.242782 5.9854 0.00228653 9.55195e-05 0 0 0.000321393 1.00001 0 0
203 2.025 0 0 0.148901 5.99141 0.00419409 0.000180105 0 0 0.000534478 1.00003 0 0
204 2.035 0 0 0.0889753 5.99503 0.00740415 0.00033091 0 0 0.000888647 1.00004 0 0
205 2.045 0 0 0.0520487 5.99717 0.0125474 0.000588988 0 0 0.00148477 1.00007 0 0
206 2.055 0 0 0.0300375 5.99842 0.0211271 0.0010278 0 0 0.00248199 1.00013 0 0
207 2.065 0 0 0.0169639 5.99913 0.0344094 0.00174945 0 0 0.00401502 1.00021 0 0
208 2.075 0 0 0.00947456 5.99953 0.0547364 0.00290855 0 0 0.00634032 1.00034 0 0
209 2.085 0 0 0.00512682 5.99975 0.0849116 0.00472403 0 0 0.00988184 1.00056 0 0
210 2.095 0 0 0.00279293 5.99987 0.128049 0.00748814 0 0 0.015205 1.00088 0 0
211 2.105 0 0 0.00144865 5.99994 0.189304 0.0116136 0 0 0.0230593 1.00139 0 0
212 2.115 0 0 0.000716605 5.99997 0.273767 0.0176366 0 0 0.0344987 1.00215 0 0
213 2.125 0 0 0.000371999 5.99998 0.38589 0.0262068 0 0 0.0507852 1.00327 0 0
214 2.135 0 0 0.000191405 5.99999 0.530314 0.0380957 0 0 0.0734272 1.00492 0 0
215 2.145 0 0 7.86291e-05 6 0.712773 0.054225 0 0 0.1044 1.00728 0 0
216 2.155 0 0 4.48936e-05 6 0.936506 0.0756153 0 0 0.146272 1.01062 0 0
217 2.165 0 0 2.28753e-05 6 1.20446 0.103382 0 0 0.201534 1.01527 0 0
218 2.175 0 0 1.0913e-05 6 1.51161 0.138551 0 0 0.272869 1.02162 0 0
219 2.185 0 0 4.0758e-06 6 1.85788 0.182176 3.33369e-07 1.5625e-08 0.363344 1.03015 0 0
220 2.195 0 0 3.37936e-06 6 2.23303 0.23509 4.12923e-06 2.10937e-07 0.475538 1.04142 9.92959e-07 2.34375e-08
221 2.205 0 0 1.7969e-06 6 2.63256 0.298042 2.00501e-05 1.16797e-06 0.612646 1.05607 6.55982e-07 3.90625e-08
222 2.215 0 0 8.90358e-07 6 3.03972 0.371391 7.12058e-05 4.59766e-06 0.776424 1.0748 1.95022e-06 8.59375e-08
223 2.225 0 0 3.20863e-07 6 3.44494 0.455269 0.000255344 1.70078e-05 0.968271 1.09838 3.22121e-06 1.64062e-07
224 2.235 0 0 7.94995e-07 6 3.83093 0.549387 0.000841476 5.82734e-05 1.18667 1.12753 4.15018e-06 2.65625e-07
225 2.245 0 0 0 6 4.18954 0.653238 0.00232246 0.000173188 1.4303 1.16299 6.64455e-06 4.29688e-07
226 2.255 0 0 0 6 4.50754 0.765969 0.00593553 0.000469496 1.6955 1.20539 1.09763e-05 7.03125e-07
227 2.265 0 0 0 6 4.78468 0.886694 0.014131 0.0011812 1.97794 1.2553 2.08266e-05 1.22656e-06
228 2.275 0 0 0 6 5.01295 1.0143 0.0306419 0.00273814 2.26855 1.31304 3.48173e-05 2.10938e-06
229 2.285 0 0 0 6 5.19244 1.14764 0.0612708 0.00587877 2.5602 1.37879 5.00899e-05 3.39062e-06
230 2.295 0 0 0 6 5.33405 1.28581 0.114233 0.0117855 2.83985 1.45235 7.75093e-05 5.39062e-06
231 2.305 0 0 0 6 5.44591 1.42812 0.199002 0.0221654 3.09914 1.53334 0.000112256 8.3125e-06
232 2.315 0 0 0 6 5.53833 1.5741 0.321452 0.0390779 3.32495 1.62097 0.000184191 1.31484e-05
233 2.325 0 0 0 6 5.62116 1.72354 0.485734 0.0648551 3.51089 1.71432 0.000276717 2.04766e-05
234 2.335 0 0 0 6 5.70804 1.87661 0.686833 0.101619 3.64722 1.81212 0.0004282 3.19141e-05
235 2.345 0 0 0 6 5.79687 2.03339 0.911672 0.150836 3.72538 1.91287 0.000620594 4.86328e-05
236 2.355 0 0 0 6 5.89813 2.19427 1.13921 0.212862 3.74436 2.01501 0.000932203 7.39609e-05
237 2.365 0 0 0 6 6.01281 2.35967 1.34457 0.286693 3.70186 2.11684 0.00146833 0.000114195
238 2.375 0 0 0 6 6.13499 2.52987 1.50308 0.369927 3.60025 2.21672 0.00203641 0.000170469
239 2.385 0 0 0 6 6.25802 2.70495 1.59646 0.459078 3.44434 2.31308 0.0029207 0.000251859
240 2.395 0 0 0 6 6.37507 2.8848 1.6212 0.550371 3.24192 2.40454 0.00417801 0.000369266
241 2.405 0 0 0 6 6.47649 3.06903 1.58657 0.640462 3.00253 2.48995 0.00585851 0.000535273
242 2.415 0 0 0 6 6.54745 3.25684 1.50964 0.726899 2.73649 2.56844 0.00839783 0.000775219
243 2.425 0 0 0 6 6.58582 3.44732 1.41988 0.808871 2.45321 2.6394 0.011502 0.00110659
244 2.435 0 0 0 6 6.5795 3.63919 1.34238 0.88701 2.16515 2.70254 0.0158127 0.00156591
245 2.445 0 0 0 6 6.52584 3.83106 1.29998 0.963303 1.87963 2.7578 0.0213614 0.00219151
246 2.455 0 0 0 6 6.41894 4.02133 1.30877 1.04074 1.60446 2.80536 0.0289082 0.00304507
247 2.465 0 0 0 6 6.25483 4.20825 1.373 1.12264 1.3477 2.84564 0.0382103 0.0041825
248 2.475 7.80998e-07 2.34375e-08 0 6 6.04227 4.39029 1.48841 1.21215 1.11474 2.87922 0.0500662 0.00568497
249 2.485 7.48901e-06 2.5e-07 0 6 5.7776 4.56576 1.64499 1.31188 0.907461 2.90678 0.0654452 0.00766486
250 2.495 6.91675e-06 4.60937e-07 0 6 5.46842 4.73319 1.83432 1.42398 0.726534 2.92902 0.084163 0.0102315
251 2.505 1.93142e-05 1.05469e-06 0 6 5.11973 4.89119 2.05301 1.55045 0.572669 2.9467 0.107571 0.0135384
252 2.515 3.52965e-05 2.14844e-06 0 6 4.73981 5.03864 2.30024 1.69329 0.444259 2.96052 0.136499 0.0177682
253 2.525 0.000110305 5.59375e-06 0 6 4.3375 5.17465 2.58548 1.85512 0.33965 2.97117 0.170801 0.0231031
254 2.535 0.000224332 1.26562e-05 0 6 3.92364 5.29866 2.91849 2.03924 0.255006 2.97923 0.212135 0.0297816
255 2.545 0.00062931 3.2625e-05 0 6 3.5046 5.4103 3.32125 2.25043 0.188941 2.98525 0.260716 0.0380544
256 2.555 0.00145448 7.91406e-05 0 6 3.0905 5.50953 3.79785 2.49382 0.137767 2.98967 0.317818 0.0482186
257 2.565 0.00359795 0.000195109 0 6 2.6909 5.5966 4.35576 2.77516 0.0988047 2.99287 0.382472 0.0605464
258 2.575 0.00758169 0.000441391 0 6 2.31291 5.67203 4.97642 3.0991 0.0698259 2.99514 0.457023 0.0753922
259 2.585 0.0155966 0.000951969 0 6 1.96184 5.7365 5.63124 3.46852 0.0487138 2.99675 0.539453 0.0930519
260 2.595 0.0311972 0.00198117 0 6 1.63994 5.79082 6.28499 3.88402 0.0333955 2.99785 0.631428 0.113883
261 2.605 0.0576725 0.00389849 0 6 1.35196 5.83594 6.88493 4.34269 0.0226333 2.99861 0.732683 0.138241
262 2.615 0.103029 0.00735004 0 6 1.10019 5.87294 7.39298 4.839 0.0152549 2.99912 0.84082 0.166409
263 2.625 0.174466 0.0132395 0 6 0.881647 5.90282 7.77253 5.36479 0.0101827 2.99946 0.956086 0.198684
264 2.635 0.284873 0.0229295 0 6 0.696359 5.9266 7.98452 5.90905 0.00692128 2.9997 1.07678 0.235311
265 2.645 0.443778 0.0381395 0 6 0.542478 5.94527 8.02659 6.46033 0.0049467 2.99987 1.19978 0.276432
266 2.655 0.662449 0.0610161 0 6 0.41651 5.95971 7.89494 7.00668 0.00390621 3.00001 1.3253 0.322199
267 2.665 0.947084 0.093969 0 6 0.315149 5.97071 7.61011 7.53729 0.00366196 3.00013 1.44911 0.372619
268 2.675 1.30277 0.139638 0 6 0.234998 5.97898 7.20418 8.04337 0.00409426 3.00028 1.57001 0.427657
269 2.685 1.72046 0.200402 0 6 0.172719 5.98511 6.70739 8.51809 0.00516441 3.00046 1.68296 0.487096
270 2.695 2.17794 0.277897 0 6 0.125533 5.98959 6.15736 8.95713 0.00696094 3.00071 1.78811 0.55072
271 2.705 2.65392 0.37303 0 6 0.089717 5.99282 5.58615 9.3584 0.00966675 3.00106 1.88236 0.618196
272 2.715 3.11202 0.485411 0 6 0.0631219 5.99511 5.02652 9.72215 0.013497 3.00155 1.96222 0.689056
273 2.725 3.50946 0.613079 0 6 0.0438562 5.99671 4.49187 10.0496 0.0188395 3.00224 2.024 0.762685
274 2.735 3.82444 0.753229 0 6 0.0301499 5.99782 3.99347 10.3429 0.0260599 3.00319 2.0693 0.838517
275 2.745 4.01682 0.901508 0 6 0.0202277 5.99857 3.53664 10.6045 0.035714 3.00452 2.09399 0.915815
276 2.755 4.06498 1.05266 0 6 0.0135803 5.99908 3.11494 10.8366 0.0482631 3.00632 2.10008 0.993904
277 2.765 3.96887 1.20131 0 6 0.00886869 5.99941 2.72735 11.0413 0.0647281 3.00875 2.08736 1.07208
278 2.775 3.74233 1.34249 0 6 0.00573382 5.99963 2.36909 11.2204 0.0856469 3.012 2.05328 1.14955
279 2.785 3.40611 1.47192 2.56e-07 6 0.00369479 5.99977 2.03521 11.3754 0.111863 3.01626 2.00036 1.22556
280 2.795 2.99427 1.58651 8.64181e-07 6 0.00229943 5.99986 1.72579 11.5077 0.144616 3.02182 1.9303 1.29943
281 2.805 2.54615 1.68466 5.04724e-07 6 0.00146673 5.99991 1.44023 11.619 0.185208 3.02899 1.84486 1.37054
282 2.815 2.09274 1.7659 1.35309e-06 6 0.000877604 5.99995 1.17758 11.7106 0.234253 3.03812 1.74794 1.4384
283 2.825 1.6607 1.83083 5.87171e-06 6 0.000523777 5.99997 0.944341 11.7846 0.292864 3.04961 1.63911 1.50248
284 2.835 1.27651 1.88109 1.54653e-05 6 0.000334406 5.99998 0.740324 11.843 0.361468 3.0639 1.52371 1.56248
285 2.845 0.9489 1.91872 3.59142e-05 6 0.00018801 5.99999 0.567214 11.888 0.440954 3.08145 1.40154 1.61806
286 2.855 0.685587 1.94609 8.14111e-05 6.00001 0.000115077 5.99999 0.423933 11.922 0.531515 3.10276 1.27781 1.66908
287 2.865 0.476303 1.96525 0.000151915 6.00002 6.73457e-05 6 0.309092 11.9469 0.633426 3.12833 1.15181 1.7154
288 2.875 0.321655 1.97827 0.000310704 6.00005 4.103e-05 6 0.219055 11.9647 0.746472 3.15868 1.02976 1.7571
289 2.885 0.209447 1.98681 0.000584997 6.0001 1.92757e-05 6 0.151543 11.977 0.869174 3.19426 0.912193 1.79429
290 2.895 0.131888 1.99223 0.00114444 6.00019 1.41201e-05 6 0.101881 11.9854 0.999822 3.23547 0.801919 1.82722
291 2.905 0.0803877 1.99555 0.00208793 6.00036 7.0586e-06 6 0.0667762 11.991 1.13758 3.28269 0.697014 1.85603
292 2.915 0.0474094 1.99752 0.00379372 6.00068 2.43022e-06 6 0.0428004 11.9945 1.27949 3.33616 0.601406 1.88107
293 2.925 0.0272153 1.99866 0.00654243 6.00123 1.11398e-06 6 0.0267009 11.9968 1.4224 3.39601 0.514412 1.90263
294 2.935 0.0151208 1.9993 0.011234 6.00218 8.29805e-07 6 0.0160945 11.9981 1.5644 3.46229 0.436435 1.92105
295 2.945 0.0080998 1.99965 0.0185041 6.00376 7.32604e-07 6 0.00955611 11.9989 1.7013 3.53486 0.368071 1.93669
296 2.955 0.00419037 1.99983 0.0296242 6.00631 9.09567e-08 6 0.00555297 11.9994 1.82916 3.61342 0.308785 1.9499
297 2.965 0.00216534 1.99992 0.0461649 6.0103 9.03442e-08 6 0.00309229 11.9997 1.94621 3.69757 0.259267 1.96106
298 2.975 0.000991348 1.99996 0.0701322 6.0164 1.79476e-07 6 0.00169869 11.9998 2.05007 3.78681 0.219114 1.97056
299 2.985 0.000462828 1.99998 0.103871 6.02551 1.78275e-07 6 0.000943135 11.9999 2.13661 3.88044 0.188283 1.97878
300 2.995 0.000241605 1.99999 0.149187 6.03867 1.77087e-07 6 0.000483994 12 2.2049 3.97771 0.166253 1.98609
301 3.005 0.000105607 2 0.208547 6.0572 0 6 0.000245434 12 2.25313 4.07778 0.152875 1.99285
302 3.015 3.17529e-05 2 0.28321 6.08252 0 6 0.000125844 12 2.28112 4.17976 0.148201 1.99945
303 3.025 1.74272e-05 2 0.374653 6.11624 0 6 6.60504e-05 12 2.28687 4.28268 0.153256 2.00632
304 3.035 1.83513e-05 2 0.481205 6.15984 0 6 2.82507e-05 12 2.27361 4.38568 0.168268 2.01392
305 3.045 2.14988e-05 2 0.602157 6.21476 0 6 1.43331e-05 12 2.24148 4.4879 0.193997 2.02273
306 3.055 4.52796e-05 2 0.732578 6.28202 0 6 8.18554e-06 12 2.19198 4.58852 0.2307 2.03328
307 3.065 0.000118658 2.00001 0.866639 6.3621 5.91816e-07 6 2.54132e-06 12 2.12795 4.68683 0.279687 2.04615
308 3.075 0.000306102 2.00002 0.998003 6.45492 5.03977e-07 6 1.38865e-06 12 2.05028 4.78218 0.342279 2.062
