# Time-averaged data for fix rdf_p
# TimeStep Number-of-rows
# Row c_rdf_p[1] c_rdf_p[2] c_rdf_p[3] c_rdf_p[4] c_rdf_p[5] c_rdf_p[6] c_rdf_p[7] c_rdf_p[8] c_rdf_p[9] c_rdf_p[10] c_rdf_p[11] c_rdf_p[12] c_rdf_p[13]
1000000 500
59 0.585 0 0 0 0 0 0 0 0 0 0 0 0
60 0.595 0 0 0 0 0 0 0 0 0 0 0 0
61 0.605 0 0 0 0 0 0 0 0 0 0 0 0
62 0.615 0 0 0 0 0 0 0 0 0 0 0 0
63 0.625 0 0 0 0 0 0 0 0 0 0 0 0
64 0.635 0 0 0 0 0 0 0 0 0 0 0 0
65 0.645 0 0 0 0 0 0 0 0 0 0 0 0
66 0.655 0 0 0 0 0 0 0 0 0 0 0 0
67 0.665 0 0 0 0 0 0 0 0 0 0 0 0
68 0.675 0 0 0 0 0 0 0 0 0 0 0 0
69 0.685 0 0 0 0 0 0 0 0 0 0 0 0
70 0.695 0 0 0 0 0 0 0 0 0 0 0 0
71 0.705 0 0 0 0 0 0 0 0 0 0 0 0
72 0.715 0 0 0 0 0 0 0 0 0 0 0 0
73 0.725 0 0 0 0 0 0 0 0 0 0 0 0
74 0.735 0 0 0 0 0 0 0 0 0 0 0 0
75 0.745 0 0 0 0 0 0 0 0 0 0 0 0
76 0.755 0 0 0 0 0 0 0 0 0 0 0 0
77 0.765 0 0 0 0 0 0 0 0 0 0 0 0
78 0.775 0 0 0 0 0 0 0 0 0 0 0 0
79 0.785 0 0 0 0 0 0 0 0 0 0 0 0
80 0.795 0 0 0 0 0 0 0 0 0 0 0 0
81 0.805 0 0 0 0 0 0 0 0 0 0 0 0
82 0.815 0 0 0 0 0 0 0 0 0 0 0 0
83 0.825 0 0 0 0 0 0 0 0 0 0 0 0
84 0.835 0 0 0 0 0 0 0 0 0 0 0 0
85 0.845 0 0 0 0 0 0 0 0 0 0 0 0
86 0.855 0 0 0 0 0 0 0 0 0 0 0 0
87 0.865 0 0 0 0 0 0 0 0 0 0 0 0
88 0.875 0 0 0 0 0 0 0 0 0 0 0 0
89 0.885 0 0 0 0 0 0 0 0 5.05378e-07 1.95312e-09 0 0
90 0.895 0 0 0 0 0 0 0 0 9.88295e-07 5.85938e-09 0 0
91 0.905 0 0 0 0 0 0 0 0 1.20822e-05 5.46875e-08 0 0
92 0.915 0 0 0 0 0 0 0 0 6.42983e-05 3.20313e-07 0 0
93 0.925 0 0 0 0 0 0 0 0 0.000338634 1.75e-06 0 0
94 0.935 0 0 0 0 0 0 0 0 0.00161911 8.73438e-06 0 0
95 0.945 0 0 0 0 0 0 0 0 0.00643408 3.70859e-05 0 0
96 0.955 0 0 0 0 0 0 0 0 0.0211175 0.000132119 0 0
97 0.965 0 0 0 0 0 0 0 0 0.0591703 0.000404004 0 0
98 0.975 0 0 0 0 0 0 0 0 0.144183 0.00108032 0 0
99 0.985 0 0 0 0 0 0 0 0 0.310918 0.0025688 0 0
100 0.995 0 0 0 0 0 0 0 0 0.591581 0.00545873 0 0
101 1.005 0 0 0 0 0 0 0 0 1.01333 0.010509 0 0
102 1.015 0 0 0 0 0 0 0 0 1.57502 0.0185155 0 0
103 1.025 0 0 0 0 0 0 0 0 2.24738 0.0301661 0 0
104 1.035 0 0 0 0 0 0 0 0 2.97613 0.0458972 0 0
105 1.045 0 0 0 0 0 0 0 0 3.69566 0.0658108 0 0
106 1.055 0 0 0 0 0 0 0 0 4.33409 0.0896137 0 0
107 1.065 0 0 0 0 0 0 0 0 4.84683 0.11674 0 0
108 1.075 0 0 0 0 0 0 0 0 5.21864 0.146497 0 0
109 1.085 0 0 0 0 0 0 0 0 5.44359 0.178118 0 0
110 1.095 0 0 0 0 0 0 0 0 5.53791 0.210882 0 0
111 1.105 0 0 0 0 0 0 0 0 5.52661 0.244179 0 0
112 1.115 0 0 0 0 0 0 0 0 5.43915 0.277546 0 0
113 1.125 0 0 0 0 0 0 0 0 5.30556 0.310679 0 0
114 1.135 0 0 0 0 0 0 0 0 5.14209 0.343364 0 0
115 1.145 0 0 0 0 0 0 0 0 4.96598 0.375489 0 0
116 1.155 0 0 0 0 0 0 0 0 4.7868 0.406998 0 0
117 1.165 0 0 0 0 0 0 0 0 4.61545 0.437908 0 0
118 1.175 0 0 0 0 0 0 0 0 4.45107 0.46823 0 0
119 1.185 0 0 0 0 0 0 0 0 4.29977 0.498023 0 0
120 1.195 0 0 0 0 0 0 0 0 4.15633 0.527309 0 0
121 1.205 0 0 0 0 0 0 0 0 4.01844 0.5561 0 0
122 1.215 0 0 0 0 0 0 0 0 3.89256 0.584454 0 0
123 1.225 0 0 0 0 0 0 0 0 3.77389 0.612398 0 0
124 1.235 0 0 0 0 0 0 0 0 3.6541 0.639899 0 0
125 1.245 0 0 0 0 0 0 0 0 3.5392 0.666967 0 0
126 1.255 0 0 0 0 0 0 0 0 3.42654 0.693597 0 0
127 1.265 0 0 0 0 0 0 0 0 3.30621 0.719703 0 0
128 1.275 0 0 0 0 0 0 0 0 3.18233 0.74523 0 0
129 1.285 0 0 0 0 0 0 0 0 3.04986 0.770079 0 0
130 1.295 0 0 0 0 0 0 0 0 2.90771 0.79414 0 0
131 1.305 0 0 0 0 0 0 0 0 2.75143 0.817261 0 0
132 1.315 0 0 0 0 0 0 0 0 2.5817 0.839289 0 0
133 1.325 0 0 0 0 0 0 0 0 2.40023 0.860082 0 0
134 1.335 0 0 0 0 0 0 0 0 2.2067 0.879487 0 0
135 1.345 0 0 0 0 0 0 0 0 2.0042 0.897377 0 0
136 1.355 0 0 0 0 0 0 0 0 1.79923 0.913678 0 0
137 1.365 0 0 0 0 0 0 0 0 1.59155 0.92831 0 0
138 1.375 0 0 0 0 0 0 0 0 1.38721 0.941251 0 0
139 1.385 0 0 0 0 0 0 0 0 1.19128 0.952527 0 0
140 1.395 0 0 0 0 0 0 0 0 1.00708 0.962197 0 0
141 1.405 0 0 0 0 0 0 0 0 0.83657 0.970345 0 0
142 1.415 0 0 0 0 0 0 0 0 0.683469 0.977098 0 0
143 1.425 0 0 0 0 0 0 0 0 0.547232 0.982581 0 0
144 1.435 0 0 0 0 0 0 0 0 0.430641 0.986956 0 0
145 1.445 0 0 0 0 0 0 0 0 0.33318 0.990389 0 0
146 1.455 0 0 0 0 0 0 0 0 0.252713 0.993029 0 0
147 1.465 0 0 0 0 0 0 0 0 0.187883 0.995019 0 0
148 1.475 0 0 0 0 0 0 0 0 0.137618 0.996496 0 0
149 1.485 0 0 0 0 0 0 0 0 0.0992599 0.997576 0 0
150 1.495 0 0 0 0 0 0 0 0 0.0700568 0.998349 0 0
151 1.505 0 0 0 0 0 0 0 0 0.048642 0.998892 0 0
152 1.515 0 0 0 0 0 0 0 0 0.0333538 0.99927 0 0
153 1.525 0 0 0 0 0 0 0 0 0.022464 0.999528 0 0
154 1.535 0 0 0 0 0 0 0 0 0.0147428 0.999699 0 0
155 1.545 0 0 0 0 0 0 0 0 0.00949246 0.999811 0 0
156 1.555 0 0 0 0 0 0 0 0 0.0060341 0.999883 0 0
157 1.565 0 0 0 0 0 0 0 0 0.00382054 0.999929 0 0
158 1.575 0 0 0 0 0 0 0 0 0.00233559 0.999958 0 0
159 1.585 0 0 0 0 0 0 0 0 0.00138543 0.999975 0 0
160 1.595 0 0 0 0 0 0 0 0 0.000831945 0.999985 0 0
161 1.605 0 0 0 0 0 0 0 0 0.000482487 0.999992 0 0
162 1.615 0 0 0 0 0 0 0 0 0.000285159 0.999995 0 0
163 1.625 0 0 0 0 0 0 0 0 0.000168487 0.999997 0 0
164 1.635 0 0 1.0365e-06 2.73437e-08 0 0 0 0 9.12118e-05 0.999999 0 0
165 1.645 0 0 5.5585e-06 1.75781e-07 0 0 0 0 5.06116e-05 0.999999 0 0
166 1.655 0 0 2.89028e-05 9.57031e-07 0 0 0 0 2.48564e-05 1 0 0
167 1.665 0 0 0.00012722 4.4375e-06 0 0 0 0 9.56648e-06 1 0 0
168 1.675 0 0 0.00051044 1.85703e-05 0 0 0 0 5.50226e-06 1 0 0
169 1.685 0 0 0.00180206 6.90625e-05 0 0 0 0 4.60066e-06 1 0 0
170 1.695 0 0 0.00568234 0.000230172 0 0 0 0 3.30657e-06 1 0 0
171 1.705 0 0 0.0166901 0.00070898 0 0 0 0 1.63395e-06 1 0 0
172 1.715 0 0 0.0441861 0.00199151 0 0 0 0 1.21121e-06 1 0 0
173 1.725 0 0 0.105781 0.00509777 0 0 0 0 0 1 0 0
174 1.735 0 0 0.232672 0.0120097 0 0 0 0 0 1 0 0
175 1.745 0 0 0.474501 0.0262684 0 0 0 0 0 1 0 0
176 1.755 0 0 0.891623 0.0533697 0 0 0 0 0 1 0 0
177 1.765 0 0 1.55395 0.101142 0 0 0 0 0 1 0 0
178 1.775 0 0 2.52114 0.17953 0 0 0 0 0 1 0 0
179 1.785 0 0 3.83101 0.29999 0 0 0 0 0 1 0 0
180 1.795 0 0 5.46251 0.47368 0 0 0 0 0 1 0 0
181 1.805 0 0 7.33901 0.709644 0 0 0 0 0 1 0 0
182 1.815 0 0 9.31388 1.01243 0 0 0 0 0 1 0 0
183 1.825 0 0 11.1917 1.38029 0 0 0 0 0 1 0 0
184 1.835 0 0 12.7768 1.80486 0 0 0 0 0 1 0 0
185 1.845 0 0 13.8986 2.27175 0 0 0 0 0 1 0 0
186 1.855 0 0 14.433 2.76186 0 0 0 0 0 1 0 0
187 1.865 0 0 14.3534 3.25454 0 0 0 0 0 1 0 0
188 1.875 0 0 13.684 3.7293 0 0 0 0 0 1 0 0
189 1.885 0 0 12.5314 4.16872 0 0 0 0 0 1 0 0
190 1.895 0 0 11.0451 4.56014 0 0 0 0 0 1 0 0
191 1.905 0 0 9.38368 4.8962 1.96331e-06 3.51562e-08 0 0 0 1 0 0
192 1.915 0 0 7.70384 5.175 2.37461e-06 7.8125e-08 0 0 0 1 0 0
193 1.925 0 0 6.1151 5.39862 2.13636e-06 1.17188e-07 0 0 4.27272e-07 1 0 0
194 1.935 0 0 4.70305 5.5724 5.92015e-06 2.26563e-07 0 0 2.43149e-06 1 0 0
195 1.945 0 0 3.50408 5.70322 1.50671e-05 5.07812e-07 0 0 7.01039e-06 1 0 0
196 1.955 0 0 2.53535 5.79885 3.35551e-05 1.14062e-06 0 0 1.06672e-05 1 0 0
197 1.965 0 0 1.78297 5.86679 8.20108e-05 2.70313e-06 0 0 2.20404e-05 1 0 0
198 1.975 0 0 1.22166 5.91381 0.00017028 5.98047e-06 0 0 3.99824e-05 1 0 0
199 1.985 0 0 0.814033 5.94547 0.000358837 1.2957e-05 0 0 6.15809e-05 1 0 0
200 1.995 0 0 0.529403 5.96626 0.000707513 2.68516e-05 0 0 0.000115565 1.00001 0 0
201 2.005 0 0 0.335062 5.97955 0.00139248 5.44727e-05 0 0 0.000211895 1.00001 0 0
202 2.015 0 0 0.207615 5.98787 0.00247467 0.000104051 0 0 0.000368509 1.00002 0 0
203 2.025 0 0 0.125455 5.99295 0.00453994 0.00019591 0 0 0.000606876 1.00003 0 0
204 2.035 0 0 0.0744956 5.99599 0.00800808 0.000359547 0 0 0.00104796 1.00005 0 0
205 2.045 0 0 0.042957 5.99777 0.0137276 0.00064282 0 0 0.00169442 1.00009 0 0
206 2.055 0 0 0.0242107 5.99877 0.0230085 0.00112226 0 0 0.00276328 1.00014 0 0
207 2.065 0 0 0.0133644 5.99934 0.0372242 0.00190549 0 0 0.00439955 1.00024 0 0
208 2.075 0 0 0.00733559 5.99965 0.0586945 0.00315246 0 0 0.00705409 1.00039 0 0
209 2.085 0 0 0.00387112 5.99981 0.0906906 0.00509782 0 0 0.0109926 1.00062 0 0
210 2.095 0 0 0.00206463 5.9999 0.137149 0.008068 0 0 0.0167757 1.00098 0 0
211 2.105 0 0 0.00106706 5.99995 0.202232 0.0124896 0 0 0.0253806 1.00154 0 0
212 2.115 0 0 0.000531549 5.99997 0.290612 0.018904 0 0 0.0376548 1.00237 0 0
213 2.125 0 0 0.000281117 5.99999 0.408136 0.0279978 0 0 0.0553792 1.0036 0 0
214 2.135 0 0 0.000146322 5.99999 0.5602 0.0405976 0 0 0.0797729 1.0054 0 0
215 2.145 0 0 7.54487e-05 6 0.751438 0.0576573 0 0 0.11308 1.00797 0 0
216 2.155 0 0 3.73324e-05 6 0.984405 0.0802148 0 0 0.157698 1.01158 0 0
217 2.165 0 0 1.75652e-05 6 1.26089 0.109377 0 0 0.216588 1.01659 0 0
218 2.175 0 0 7.53062e-06 6 1.57781 0.146206 0 0 0.292583 1.02342 3.36007e-07 7.8125e-09
219 2.185 0 0 2.32146e-06 6 1.93257 0.191733 1.66143e-06 7.8125e-08 0.388798 1.03258 6.65876e-07 2.34375e-08
220 2.195 0 0 1.80742e-06 6 2.31917 0.246867 5.26825e-06 3.28125e-07 0.506916 1.04463 6.59823e-07 3.90625e-08
221 2.205 0 0 1.22118e-06 6 2.72231 0.312177 3.55652e-05 2.03125e-06 0.651295 1.06025 9.80777e-07 6.25e-08
222 2.215 0 0 4.84072e-07 6 3.13379 0.388042 0.000118992 7.78125e-06 0.822707 1.08017 3.56379e-06 1.48438e-07
223 2.225 0 0 7.99552e-07 6 3.53838 0.474476 0.000332063 2.39727e-05 1.02042 1.1051 3.21075e-06 2.26563e-07
224 2.235 0 0 0 6 3.92146 0.571132 0.000984197 7.23945e-05 1.24624 1.13581 3.8185e-06 3.20313e-07
225 2.245 0 0 0 6 4.27243 0.677382 0.00271073 0.000206957 1.49689 1.17304 9.14601e-06 5.46875e-07
226 2.255 0 0 0 6 4.58246 0.79236 0.00697955 0.00055652 1.76919 1.21743 1.43791e-05 9.0625e-07
227 2.265 0 0 0 6 4.84706 0.915059 0.0162262 0.00137641 2.05466 1.26944 2.44769e-05 1.52344e-06
228 2.275 0 0 0 6 5.06069 1.0443 0.0347626 0.00314848 2.34755 1.32939 3.59327e-05 2.4375e-06
229 2.285 0 0 0 6 5.2293 1.17902 0.0695672 0.006726 2.6368 1.39732 6.24091e-05 4.03906e-06
230 2.295 0 0 0 6 5.36063 1.31834 0.127928 0.0133624 2.91396 1.47306 8.87255e-05 6.33594e-06
231 2.305 0 0 0 6 5.46259 1.46154 0.21904 0.0248247 3.16673 1.55607 0.000147792 1.01953e-05
232 2.315 0 0 0 6 5.54715 1.60823 0.349982 0.0432983 3.3853 1.6456 0.000230158 1.62578e-05
233 2.325 0 0 0 6 5.62457 1.75826 0.522749 0.0711302 3.55817 1.7405 0.000322866 2.48359e-05
234 2.335 0 0 0 6 5.70942 1.91186 0.732091 0.110444 3.67963 1.83949 0.000486283 3.78672e-05
235 2.345 0 0 0 6 5.80388 2.06934 0.9635 0.162628 3.74335 1.94106 0.000757325 5.83359e-05
236 2.355 0 0 0 6 5.91061 2.23108 1.19258 0.227772 3.7438 2.04352 0.00108079 8.77969e-05
237 2.365 0 0 0 6 6.0258 2.39739 1.39126 0.304415 3.68432 2.1452 0.00154541 0.000130281
238 2.375 0 0 0 6 6.15458 2.56868 1.53774 0.389846 3.56711 2.24448 0.00222706 0.000192023
239 2.385 0 0 0 6 6.28446 2.74507 1.61434 0.48029 3.39683 2.33982 0.0032281 0.000282273
240 2.395 0 0 0 6 6.40933 2.92647 1.62549 0.572123 3.18285 2.4299 0.00465604 0.000413539
241 2.405 0 0 0 6 6.51411 3.11239 1.57661 0.66194 2.93305 2.51361 0.0065496 0.000599734
242 2.415 0 0 0 6 6.59081 3.30206 1.48938 0.747495 2.65959 2.59015 0.00918082 0.000862906
243 2.425 0 0 0 6 6.62749 3.49436 1.39358 0.828211 2.37149 2.65896 0.0125808 0.00122653
244 2.435 0 0 0 6 6.62097 3.68807 1.3188 0.905227 2.08183 2.71987 0.0173039 0.0017308
245 2.445 0 0 0 6 6.55224 3.88134 1.28632 0.980964 1.797 2.77288 0.023559 0.00242302
246 2.455 0 0 0 6 6.43675 4.07277 1.30526 1.05845 1.52698 2.81829 0.0311072 0.0033445
247 2.465 0 0 0 6 6.25824 4.2604 1.38271 1.1412 1.27622 2.85655 0.0415411 0.00458511
248 2.475 0 0 0 6 6.0247 4.4425 1.51191 1.23242 1.04988 2.88828 0.0545551 0.00622762
249 2.485 0 0 0 6 5.74062 4.61742 1.681 1.33466 0.849813 2.91418 0.0708453 0.00837787
250 2.495 0 0 0 6 5.41243 4.78366 1.88459 1.4502 0.676983 2.93497 0.0912167 0.0111687
251 2.505 1.77316e-05 5.46875e-07 0 6 5.04491 4.93987 2.11591 1.58098 0.53061 2.9514 0.116527 0.0147626
252 2.515 5.05111e-05 2.11719e-06 0 6 4.64835 5.08495 2.37516 1.72895 0.410125 2.9642 0.146909 0.0193298
253 2.525 0.000139615 6.49219e-06 0 6 4.23325 5.21812 2.67656 1.89702 0.311308 2.97399 0.183462 0.0250788
254 2.535 0.000305971 1.61562e-05 0 6 3.80835 5.33888 3.03221 2.08894 0.232423 2.98136 0.22688 0.0322448
255 2.545 0.000809851 4.19375e-05 0 6 3.38399 5.44703 3.4574 2.3095 0.171055 2.98683 0.278156 0.0410998
256 2.555 0.00191287 0.000103312 0 6 2.96896 5.54266 3.96008 2.56412 0.123928 2.99082 0.337094 0.0519155
257 2.565 0.00419509 0.000238969 0 6 2.56883 5.62605 4.53882 2.85824 0.0885638 2.9937 0.404923 0.0650095
258 2.575 0.00872501 0.000523313 0 6 2.19334 5.69782 5.17585 3.19626 0.0623266 2.99574 0.481877 0.0807136
259 2.585 0.0177054 0.00110481 0 6 1.84621 5.75869 5.8345 3.58026 0.0431098 2.99716 0.567898 0.0993652
260 2.595 0.0348811 0.0022593 0 6 1.53305 5.80963 6.48093 4.0101 0.029349 2.99813 0.662461 0.121291
261 2.605 0.0652751 0.00443644 0 6 1.25545 5.85166 7.06172 4.48209 0.0198112 2.9988 0.765974 0.146839
262 2.615 0.116938 0.0083667 0 6 1.01263 5.88583 7.53722 4.98974 0.013278 2.99924 0.877932 0.176346
263 2.625 0.197216 0.0150459 0 6 0.805336 5.91321 7.86729 5.52367 0.00890194 2.99955 0.994346 0.210022
264 2.635 0.318353 0.02591 0 6 0.631441 5.93485 8.02914 6.07275 0.00613038 2.99976 1.11534 0.248084
265 2.645 0.492909 0.0428589 0 6 0.488681 5.95172 8.01578 6.62508 0.00445339 2.99991 1.24024 0.29073
266 2.655 0.731685 0.0682088 0 6 0.372781 5.96468 7.83659 7.16916 0.00366094 3.00004 1.36596 0.338056
267 2.665 1.03811 0.104446 0 6 0.280431 5.97451 7.50966 7.69447 0.00363374 3.00017 1.48806 0.39
268 2.675 1.41542 0.154227 0 6 0.207287 5.98183 7.06785 8.1926 0.00426119 3.00032 1.60772 0.446544
269 2.685 1.85336 0.219897 0 6 0.151287 5.98721 6.54749 8.65751 0.0055031 3.00051 1.71914 0.507458
270 2.695 2.32787 0.302997 0 6 0.109182 5.99112 5.98802 9.08586 0.00753521 3.00078 1.82095 0.572462
271 2.705 2.81256 0.404146 0 6 0.0775109 5.99392 5.41506 9.47611 0.0105198 3.00116 1.91018 0.641158
272 2.715 3.26025 0.522263 0 6 0.0542358 5.99589 4.86184 9.82909 0.0147665 3.0017 1.98231 0.712977
273 2.725 3.64461 0.65528 0 6 0.0371697 5.99726 4.3365 10.1462 0.0205708 3.00245 2.04005 0.787432
274 2.735 3.92113 0.799442 0 6 0.0252728 5.99819 3.8519 10.43 0.0282717 3.0035 2.07932 0.863879
275 2.745 4.06985 0.950167 0 6 0.0168729 5.99882 3.4026 10.6826 0.0387905 3.00494 2.0975 0.941559
276 2.755 4.06769 1.10191 0 6 0.0112386 5.99924 2.99084 10.9061 0.0522411 3.0069 2.09712 1.01979
277 2.765 3.92418 1.24937 0 6 0.0073318 5.99951 2.61285 11.1029 0.0697509 3.00953 2.07598 1.0978
278 2.775 3.65948 1.38787 0 6 0.00474328 5.99969 2.25965 11.2743 0.0919711 3.01302 2.0373 1.17491
279 2.785 3.28942 1.51327 3.57235e-07 6 0.00301782 5.99981 1.93313 11.4219 0.120201 3.01762 1.97806 1.25032
280 2.795 2.85463 1.62288 4.05353e-07 6 0.0019313 5.99988 1.62919 11.5473 0.155015 3.0236 1.90475 1.32345
281 2.805 2.39602 1.71554 1.66018e-06 6 0.00117953 5.99993 1.34968 11.6519 0.197941 3.03128 1.81333 1.39357
282 2.815 1.94384 1.79124 5.8943e-06 6 0.00071351 5.99996 1.09694 11.7375 0.249625 3.04104 1.71116 1.46022
283 2.825 1.52517 1.85107 9.72134e-06 6 0.000436865 5.99998 0.873132 11.8061 0.310838 3.05328 1.5997 1.52297
284 2.835 1.15441 1.89667 1.837e-05 6 0.000261317 5.99999 0.67859 11.8599 0.382914 3.06847 1.48098 1.58147
285 2.845 0.846253 1.93034 3.63355e-05 6.00001 0.000157275 5.99999 0.514685 11.9009 0.466049 3.08708 1.35859 1.63552
286 2.855 0.60088 1.95441 7.64848e-05 6.00001 9.34329e-05 6 0.381597 11.9315 0.560093 3.10961 1.23515 1.685
287 2.865 0.412046 1.97103 0.000164152 6.00003 4.87056e-05 6 0.27519 11.9538 0.665447 3.13656 1.11066 1.72981
288 2.875 0.273246 1.98213 0.00033862 6.00005 2.6626e-05 6 0.193604 11.9695 0.782257 3.16846 0.990008 1.77003
289 2.885 0.175757 1.98932 0.000669699 6.00011 1.53134e-05 6 0.132309 11.9804 0.908047 3.20576 0.874388 1.8058
290 2.895 0.108628 1.9938 0.00124661 6.00021 7.17883e-06 6 0.0882022 11.9877 1.04262 3.24887 0.765495 1.83733
291 2.905 0.0654867 1.99651 0.00233641 6.00041 5.1595e-06 6 0.0573374 11.9924 1.18259 3.29812 0.663812 1.86487
292 2.915 0.0378108 1.99809 0.00417605 6.00076 2.32916e-06 6 0.0363187 11.9955 1.32584 3.35371 0.571386 1.88873
293 2.925 0.0212626 1.99899 0.0073677 6.00138 4.62653e-07 6 0.0223444 11.9973 1.46895 3.41572 0.486847 1.9092
294 2.935 0.0116587 1.99948 0.0124078 6.00243 0 6 0.0134318 11.9985 1.60993 3.48415 0.411684 1.92663
295 2.945 0.00615922 1.99974 0.0203926 6.00418 0 6 0.00785809 11.9992 1.74503 3.55883 0.346267 1.94139
296 2.955 0.00304415 1.99987 0.0325102 6.00698 0 6 0.00450678 11.9995 1.86984 3.63939 0.290142 1.95384
297 2.965 0.00150812 1.99994 0.0507128 6.01138 0 6 0.00250619 11.9998 1.98324 3.72542 0.243222 1.96435
298 2.975 0.00073939 1.99997 0.0765966 6.01807 0 6 0.00130117 11.9999 2.08125 3.81631 0.206087 1.97332
299 2.985 0.000354467 1.99999 0.11314 6.02802 0 6 0.000692591 11.9999 2.16199 3.91136 0.177357 1.98109
300 2.995 0.000180571 2 0.161553 6.04232 0 6 0.000354687 12 2.22271 4.00974 0.157687 1.98804
301 3.005 6.46017e-05 2 0.225403 6.0624 0 6 0.000175374 12 2.26255 4.11055 0.146422 1.99454
302 3.015 2.90269e-05 2 0.305095 6.08977 0 6 7.99731e-05 12 2.28356 4.21298 0.143746 2.00096
303 3.025 4.69007e-06 2 0.400627 6.12595 0 6 3.68404e-05 12 2.28295 4.31606 0.150903 2.00775
304 3.035 2.41589e-06 2 0.512542 6.17254 0 6 1.83421e-05 12 2.26305 4.41892 0.167841 2.01534
305 3.045 2.36576e-05 2 0.637447 6.23087 0 6 1.11213e-05 12 2.22386 4.52066 0.195617 2.02426
306 3.055 5.53513e-05 2 0.769992 6.30179 8.48232e-08 6 7.47905e-06 12 2.16807 4.6205 0.234909 2.03503
307 3.065 0.000144499 2.00001 0.906085 6.38579 3.37082e-07 6 2.6175e-06 12 2.09983 4.71784 0.287184 2.04829
308 3.075 0.000313009 2.00002 1.03683 6.48254 3.34893e-07 6 3.77492e-07 12 2.01952 4.81206 0.352564 2.06468
309 3.085 0.000733698 2.00006 1.15423 6.59095 1.3309e-06 6 5.41738e-07 12 1.93105 4.90275 0.432037 2.08489
