# Time-averaged data for fix rdf_p
# TimeStep Number-of-rows
# Row c_rdf_p[1] c_rdf_p[2] c_rdf_p[3] c_rdf_p[4] c_rdf_p[5] c_rdf_p[6] c_rdf_p[7] c_rdf_p[8] c_rdf_p[9] c_rdf_p[10] c_rdf_p[11] c_rdf_p[12] c_rdf_p[13]
1000000 500
59 0.585 0 0 0 0 0 0 0 0 0 0 0 0
60 0.595 0 0 0 0 0 0 0 0 0 0 0 0
61 0.605 0 0 0 0 0 0 0 0 0 0 0 0
62 0.615 0 0 0 0 0 0 0 0 0 0 0 0
63 0.625 0 0 0 0 0 0 0 0 0 0 0 0
64 0.635 0 0 0 0 0 0 0 0 0 0 0 0
65 0.645 0 0 0 0 0 0 0 0 0 0 0 0
66 0.655 0 0 0 0 0 0 0 0 0 0 0 0
67 0.665 0 0 0 0 0 0 0 0 0 0 0 0
68 0.675 0 0 0 0 0 0 0 0 0 0 0 0
69 0.685 0 0 0 0 0 0 0 0 0 0 0 0
70 0.695 0 0 0 0 0 0 0 0 0 0 0 0
71 0.705 0 0 0 0 0 0 0 0 0 0 0 0
72 0.715 0 0 0 0 0 0 0 0 0 0 0 0
73 0.725 0 0 0 0 0 0 0 0 0 0 0 0
74 0.735 0 0 0 0 0 0 0 0 0 0 0 0
75 0.745 0 0 0 0 0 0 0 0 0 0 0 0
76 0.755 0 0 0 0 0 0 0 0 0 0 0 0
77 0.765 0 0 0 0 0 0 0 0 0 0 0 0
78 0.775 0 0 0 0 0 0 0 0 0 0 0 0
79 0.785 0 0 0 0 0 0 0 0 0 0 0 0
80 0.795 0 0 0 0 0 0 0 0 0 0 0 0
81 0.805 0 0 0 0 0 0 0 0 0 0 0 0
82 0.815 0 0 0 0 0 0 0 0 0 0 0 0
83 0.825 0 0 0 0 0 0 0 0 0 0 0 0
84 0.835 0 0 0 0 0 0 0 0 0 0 0 0
85 0.845 0 0 0 0 0 0 0 0 0 0 0 0
86 0.855 0 0 0 0 0 0 0 0 0 0 0 0
87 0.865 0 0 0 0 0 0 0 0 0 0 0 0
88 0.875 0 0 0 0 0 0 0 0 0 0 0 0
89 0.885 0 0 0 0 0 0 0 0 0 0 0 0
90 0.895 0 0 0 0 0 0 0 0 3.06967e-06 1.17188e-08 0 0
91 0.905 0 0 0 0 0 0 0 0 2.70198e-05 1.17188e-07 0 0
92 0.915 0 0 0 0 0 0 0 0 0.000139505 6.73828e-07 0 0
93 0.925 0 0 0 0 0 0 0 0 0.000731378 3.65625e-06 0 0
94 0.935 0 0 0 0 0 0 0 0 0.00339205 1.77891e-05 0 0
95 0.945 0 0 0 0 0 0 0 0 0.0129416 7.28691e-05 0 0
96 0.955 0 0 0 0 0 0 0 0 0.0412544 0.000252186 0 0
97 0.965 0 0 0 0 0 0 0 0 0.112382 0.000750949 0 0
98 0.975 0 0 0 0 0 0 0 0 0.262587 0.00194062 0 0
99 0.985 0 0 0 0 0 0 0 0 0.538399 0.00443016 0 0
100 0.995 0 0 0 0 0 0 0 0 0.979387 0.00905124 0 0
101 1.005 0 0 0 0 0 0 0 0 1.60018 0.016754 0 0
102 1.015 0 0 0 0 0 0 0 0 2.3739 0.0284097 0 0
103 1.025 0 0 0 0 0 0 0 0 3.23184 0.044592 0 0
104 1.035 0 0 0 0 0 0 0 0 4.07337 0.0653878 0 0
105 1.045 0 0 0 0 0 0 0 0 4.81052 0.090424 0 0
106 1.055 0 0 0 0 0 0 0 0 5.3685 0.118901 0 0
107 1.065 0 0 0 0 0 0 0 0 5.70533 0.149742 0 0
108 1.075 0 0 0 0 0 0 0 0 5.83498 0.181878 0 0
109 1.085 0 0 0 0 0 0 0 0 5.78595 0.214341 0 0
110 1.095 0 0 0 0 0 0 0 0 5.60057 0.246344 0 0
111 1.105 0 0 0 0 0 0 0 0 5.33066 0.277365 0 0
112 1.115 0 0 0 0 0 0 0 0 5.01029 0.307051 0 0
113 1.125 0 0 0 0 0 0 0 0 4.67755 0.335265 0 0
114 1.135 0 0 0 0 0 0 0 0 4.3606 0.362037 0 0
115 1.145 0 0 0 0 0 0 0 0 4.06336 0.387426 0 0
116 1.155 0 0 0 0 0 0 0 0 3.80382 0.41161 0 0
117 1.165 0 0 0 0 0 0 0 0 3.57815 0.434754 0 0
118 1.175 0 0 0 0 0 0 0 0 3.38621 0.457035 0 0
119 1.185 0 0 0 0 0 0 0 0 3.22858 0.478642 0 0
120 1.195 0 0 0 0 0 0 0 0 3.09444 0.499702 0 0
121 1.205 0 0 0 0 0 0 0 0 2.98873 0.520384 0 0
122 1.215 0 0 0 0 0 0 0 0 2.90731 0.540839 0 0
123 1.225 0 0 0 0 0 0 0 0 2.84366 0.561176 0 0
124 1.235 0 0 0 0 0 0 0 0 2.79536 0.581495 0 0
125 1.245 0 0 0 0 0 0 0 0 2.75977 0.601882 0 0
126 1.255 0 0 0 0 0 0 0 0 2.73609 0.622421 0 0
127 1.265 0 0 0 0 0 0 0 0 2.72148 0.643176 0 0
128 1.275 0 0 0 0 0 0 0 0 2.70856 0.66416 0 0
129 1.285 0 0 0 0 0 0 0 0 2.69704 0.685385 0 0
130 1.295 0 0 0 0 0 0 0 0 2.68335 0.706831 0 0
131 1.305 0 0 0 0 0 0 0 0 2.66094 0.728429 0 0
132 1.315 0 0 0 0 0 0 0 0 2.63011 0.750104 0 0
133 1.325 0 0 0 0 0 0 0 0 2.58331 0.771719 0 0
134 1.335 0 0 0 0 0 0 0 0 2.52002 0.793123 0 0
135 1.345 0 0 0 0 0 0 0 0 2.43838 0.814146 0 0
136 1.355 0 0 0 0 0 0 0 0 2.33502 0.834578 0 0
137 1.365 0 0 0 0 0 0 0 0 2.21295 0.854229 0 0
138 1.375 0 0 0 0 0 0 0 0 2.07208 0.872899 0 0
139 1.385 0 0 0 0 0 0 0 0 1.91498 0.890406 0 0
140 1.395 0 0 0 0 0 0 0 0 1.74919 0.906629 0 0
141 1.405 0 0 0 0 0 0 0 0 1.57388 0.921436 0 0
142 1.415 0 0 0 0 0 0 0 0 1.39392 0.934737 0 0
143 1.425 0 0 0 0 0 0 0 0 1.21589 0.946504 0 0
144 1.435 0 0 0 0 0 0 0 0 1.04244 0.956734 0 0
145 1.445 0 0 0 0 0 0 0 0 0.879246 0.965484 0 0
146 1.455 0 0 0 0 0 0 0 0 0.728547 0.972834 0 0
147 1.465 0 0 0 0 0 0 0 0 0.593916 0.978909 0 0
148 1.475 0 0 0 0 0 0 0 0 0.47643 0.983849 0 0
149 1.485 0 0 0 0 0 0 0 0 0.376878 0.98781 0 0
150 1.495 0 0 0 0 0 0 0 0 0.292878 0.99093 0 0
151 1.505 0 0 0 0 0 0 0 0 0.223612 0.993344 0 0
152 1.515 0 0 0 0 0 0 0 0 0.168071 0.995182 0 0
153 1.525 0 0 0 0 0 0 0 0 0.124214 0.996559 0 0
154 1.535 0 0 0 0 0 0 0 0 0.0908218 0.997579 0 0
155 1.545 0 0 0 0 0 0 0 0 0.0653335 0.998322 0 0
156 1.555 0 0 0 0 0 0 0 0 0.0463016 0.998856 0 0
157 1.565 0 0 0 0 0 0 0 0 0.0322278 0.999232 0 0
158 1.575 0 0 0 0 0 0 0 0 0.0220497 0.999493 0 0
159 1.585 0 0 0 0 0 0 0 0 0.0148048 0.99967 0 0
160 1.595 0 0 0 0 0 0 0 0 0.00966909 0.999787 0 0
161 1.605 0 0 0 0 0 0 0 0 0.0063408 0.999865 0 0
162 1.615 0 0 0 0 0 0 0 0 0.00406183 0.999915 0 0
163 1.625 0 0 0 0 0 0 0 0 0.00256183 0.999948 0 0
164 1.635 0 0 0 0 0 0 0 0 0.00164097 0.999969 0 0
165 1.645 0 0 1.36301e-06 3.51563e-08 0 0 0 0 0.000954715 0.999981 0 0
166 1.655 0 0 8.82766e-06 2.65625e-07 0 0 0 0 0.000590106 0.999989 0 0
167 1.665 0 0 4.16879e-05 1.36719e-06 0 0 0 0 0.000351834 0.999993 0 0
168 1.675 0 0 0.000169587 5.90234e-06 0 0 0 0 0.000204643 0.999996 0 0
169 1.685 0 0 0.000683888 2.44102e-05 0 0 0 0 0.000126587 0.999998 0 0
170 1.695 0 0 0.00218686 8.42969e-05 0 0 0 0 7.30331e-05 0.999999 0 0
171 1.705 0 0 0.00661904 0.000267703 0 0 0 0 3.91909e-05 0.999999 0 0
172 1.715 0 0 0.0182298 0.000778773 0 0 0 0 2.22937e-05 0.999999 0 0
173 1.725 0 0 0.0456086 0.00207236 0 0 0 0 1.79042e-05 1 0 0
174 1.735 0 0 0.105527 0.0051002 0 0 0 0 1.26612e-05 1 0 0
175 1.745 0 0 0.222359 0.011554 0 0 0 0 5.38343e-06 1 0 0
176 1.755 0 0 0.434094 0.0242981 0 0 0 0 3.99169e-07 1 0 0
177 1.765 0 0 0.788618 0.0477149 0 0 0 0 0 1 0 0
178 1.775 0 0 1.33838 0.0879074 0 0 0 0 0 1 0 0
179 1.785 0 0 2.13277 0.15268 0 0 0 0 0 1 0 0
180 1.795 0 0 3.19525 0.25081 0 0 0 0 0 1 0 0
181 1.805 0 0 4.51835 0.391125 0 0 0 0 0 1 0 0
182 1.815 0 0 6.04618 0.580973 0 0 0 0 0 1 0 0
183 1.825 0 0 7.69342 0.825212 0 0 0 0 0 1 0 0
184 1.835 0 0 9.33028 1.12467 0 0 0 0 0 1 0 0
185 1.845 0 0 10.8279 1.47599 0 0 0 0 0 1 0 0
186 1.855 0 0 12.0329 1.87066 0 0 0 0 0 1 0 0
187 1.865 0 0 12.8471 2.29658 0 0 0 0 0 1 0 0
188 1.875 0 0 13.2148 2.73941 0 0 0 0 0 1 0 0
189 1.885 0 0 13.1135 3.18354 0 0 0 0 0 1 0 0
190 1.895 0 0 12.5826 3.61423 0 0 0 0 0 1 0 0
191 1.905 0 0 11.6873 4.0185 0 0 0 0 0 1 0 0
192 1.915 0 0 10.5341 4.38672 0 0 0 0 0 1 0 0
193 1.925 0 0 9.21268 4.71212 0 0 0 0 3.31779e-07 1 0 0
194 1.935 0 0 7.84185 4.99199 2.62687e-06 4.6875e-08 0 0 1.42289e-06 1 0 0
195 1.945 0 0 6.49956 5.22635 9.74974e-06 2.22656e-07 0 0 1.84162e-06 1 0 0
196 1.955 0 0 5.24746 5.41752 1.69416e-05 5.3125e-07 0 0 3.53843e-06 1 0 0
197 1.965 0 0 4.13729 5.56979 3.77846e-05 1.22656e-06 0 0 6.15592e-06 1 0 0
198 1.975 0 0 3.1818 5.68809 7.96388e-05 2.70703e-06 0 0 1.35533e-05 1 0 0
199 1.985 0 0 2.39188 5.77792 0.000157261 5.66016e-06 0 0 2.00736e-05 1 0 0
200 1.995 0 0 1.76186 5.84476 0.000290165 1.11641e-05 0 0 3.15083e-05 1 0 0
201 2.005 0 0 1.26898 5.89338 0.000542545 2.15586e-05 0 0 7.03413e-05 1 0 0
202 2.015 0 0 0.895511 5.92804 0.00106123 4.20938e-05 0 0 0.000112138 1 0 0
203 2.025 0 0 0.618539 5.95221 0.00196682 8.05312e-05 0 0 0.000188787 1.00001 0 0
204 2.035 0 0 0.420163 5.9688 0.00359721 0.000151527 0 0 0.000357544 1.00002 0 0
205 2.045 0 0 0.280272 5.97997 0.00621523 0.000275402 0 0 0.000609136 1.00003 0 0
206 2.055 0 0 0.183206 5.98735 0.0105781 0.000488301 0 0 0.00099945 1.00005 0 0
207 2.065 0 0 0.117488 5.99212 0.0174382 0.000842691 0 0 0.00167974 1.00008 0 0
208 2.075 0 0 0.0744299 5.99518 0.0284719 0.00142693 0 0 0.0026391 1.00014 0 0
209 2.085 0 0 0.0461146 5.99709 0.044806 0.00235523 0 0 0.00419534 1.00022 0 0
210 2.095 0 0 0.0282032 5.99827 0.0695531 0.00381011 0 0 0.00655573 1.00036 0 0
211 2.105 0 0 0.0169764 5.99898 0.104705 0.00602122 0 0 0.0100844 1.00057 0 0
212 2.115 0 0 0.0100926 5.99941 0.153884 0.00930183 0 0 0.015316 1.0009 0 0
213 2.125 0 0 0.00587359 5.99967 0.221554 0.0140698 0 0 0.0229114 1.00139 0 0
214 2.135 0 0 0.00334967 5.99981 0.311499 0.0208368 0 0 0.0337121 1.00213 0 0
215 2.145 0 0 0.00190175 5.99989 0.429567 0.0302562 0 0 0.0491301 1.0032 0 0
216 2.155 0 0 0.00105719 5.99994 0.578005 0.0430491 0 0 0.0702553 1.00476 0 0
217 2.165 0 0 0.000585013 5.99997 0.760892 0.0600463 0 0 0.0993208 1.00698 0 0
218 2.175 0 0 0.000324085 5.99998 0.980703 0.0821567 0 0 0.137822 1.01008 0 0
219 2.185 0 0 0.000189104 5.99999 1.2356 0.110271 0 0 0.188414 1.01437 0 0
220 2.195 0 0 9.74778e-05 6 1.52865 0.145371 1.70451e-07 7.8125e-09 0.253692 1.0202 0 0
221 2.205 0 0 5.26809e-05 6 1.853 0.188308 2.19581e-06 1.09375e-07 0.336571 1.02799 0 0
222 2.215 0 0 2.38896e-05 6 2.20281 0.239815 9.95952e-06 5.74219e-07 0.439054 1.03826 0 0
223 2.225 0 0 8.36087e-06 6 2.57158 0.300489 4.85216e-05 2.85938e-06 0.563519 1.05156 0 0
224 2.235 0 0 4.34821e-06 6 2.94985 0.370714 0.000145498 9.77344e-06 0.713096 1.06853 6.58908e-07 1.5625e-08
225 2.245 0 0 3.00856e-06 6 3.32825 0.450659 0.000440761 3.09063e-05 0.888526 1.08988 6.53051e-07 3.125e-08
226 2.255 0 0 1.53127e-06 6 3.69242 0.540142 0.00130566 9.40664e-05 1.08827 1.11625 2.26545e-06 8.59375e-08
227 2.265 0 0 1.43789e-06 6 4.03959 0.63891 0.00323102 0.000251754 1.31371 1.14837 5.77412e-06 2.26563e-07
228 2.275 0 0 9.50186e-07 6 4.36189 0.746501 0.00768086 0.00062993 1.56119 1.18688 9.22115e-06 4.53125e-07
229 2.285 0 0 0 6 4.65524 0.86234 0.0169682 0.00147274 1.8256 1.2323 1.9542e-05 9.375e-07
230 2.295 0 0 0 6 4.91607 0.985743 0.0350394 0.00322841 2.10089 1.28504 3.06204e-05 1.70313e-06
231 2.305 0 0 0 6 5.14117 1.11592 0.0675566 0.00664294 2.38068 1.34532 5.01791e-05 2.96875e-06
232 2.315 0 0 0 6 5.33686 1.25223 0.120527 0.0127877 2.65446 1.41312 6.60216e-05 4.64844e-06
233 2.325 0 0 0 6 5.5069 1.3941 0.202252 0.0231884 2.91448 1.4882 0.000110817 7.49219e-06
234 2.335 0 0 0 6 5.65508 1.54105 0.316505 0.0396047 3.15247 1.57012 0.000152127 1.14297e-05
235 2.345 0 0 0 6 5.78242 1.69259 0.467293 0.06405 3.35381 1.65801 0.000231336 1.74688e-05
236 2.355 0 0 0 6 5.89781 1.84848 0.64839 0.0982589 3.51288 1.75087 0.000351927 2.67344e-05
237 2.365 0 0 0 6 6.00227 2.00848 0.849748 0.143473 3.62257 1.84743 0.000516669 4.04531e-05
238 2.375 0 0 0 6 6.09 2.17219 1.05323 0.199989 3.67813 1.94631 0.000815172 6.22812e-05
239 2.385 0 0 0 6 6.16519 2.33932 1.24041 0.267111 3.67726 2.04599 0.00118764 9.43516e-05
240 2.395 0 0 0 6 6.22439 2.50948 1.39359 0.343155 3.61896 2.14493 0.00177996 0.00014282
241 2.405 0 0 0 6 6.26894 2.68229 1.49958 0.425668 3.50783 2.24162 0.00251861 0.000211977
242 2.415 0 0 0 6 6.29319 2.85721 1.55273 0.511817 3.34539 2.33461 0.00347976 0.00030832
243 2.425 0 0 0 6 6.29319 3.03358 1.55863 0.599011 3.14081 2.42263 0.00499366 0.000447727
244 2.435 0 0 0 6 6.27249 3.21083 1.5317 0.685407 2.90478 2.50472 0.00690173 0.000641992
245 2.445 0 0 0 6 6.2234 3.38814 1.49044 0.770168 2.64638 2.58011 0.00954407 0.000912844
246 2.455 0 0 0 6 6.14879 3.56475 1.45309 0.853481 2.37219 2.64825 0.0130104 0.00128509
247 2.465 0 0 0 6 6.04944 3.73994 1.43664 0.936524 2.09408 2.70889 0.0176505 0.00179423
248 2.475 0 0 0 6 5.92101 3.91279 1.454 1.02125 1.82015 2.76203 0.0236467 0.00248187
249 2.485 0 0 0 6 5.77229 4.08267 1.50563 1.1097 1.55873 2.8079 0.0314062 0.00340255
250 2.495 0 0 0 6 5.5965 4.24871 1.59279 1.20403 1.31345 2.84687 0.0412676 0.00462207
251 2.505 0 0 0 6 5.39751 4.41012 1.70263 1.30566 1.09022 2.87947 0.0541184 0.0062342
252 2.515 7.02486e-06 2.10937e-07 0 6 5.1754 4.56614 1.83336 1.41598 0.891728 2.90635 0.0698893 0.00833279
253 2.525 2.47798e-05 9.60938e-07 0 6 4.92781 4.71587 1.98195 1.53619 0.718184 2.92818 0.0898119 0.0110511
254 2.535 5.78765e-05 2.72656e-06 0 6 4.65889 4.85855 2.15439 1.66789 0.569898 2.94563 0.114141 0.0145332
255 2.545 0.000133901 6.84375e-06 0 6 4.36933 4.99343 2.35945 1.81328 0.445339 2.95938 0.143029 0.018931
256 2.555 0.000352936 1.77812e-05 0 6 4.06191 5.1198 2.61188 1.97548 0.342702 2.97004 0.17827 0.0244556
257 2.565 0.000842706 4.41016e-05 0 6 3.74107 5.2371 2.93209 2.15899 0.259998 2.97819 0.220021 0.0313275
258 2.575 0.00189026 0.000103602 0 6 3.41166 5.34491 3.32867 2.36896 0.194479 2.98434 0.269053 0.0397965
259 2.585 0.00409292 0.000233438 0 6 3.07827 5.44295 3.81077 2.6112 0.143035 2.98889 0.325778 0.0501309
260 2.595 0.00843423 0.000503063 0 6 2.74543 5.53106 4.37076 2.8912 0.103892 2.99223 0.391256 0.0626385
261 2.605 0.0166022 0.0010379 0 6 2.42034 5.60933 4.98988 3.21332 0.0744967 2.99464 0.46559 0.0776374
262 2.615 0.0313623 0.002056 0 6 2.1083 5.67804 5.6372 3.58004 0.0525453 2.99635 0.547611 0.0954143
263 2.625 0.0560633 0.00388991 0 6 1.81226 5.73756 6.27112 3.99112 0.0367401 2.99756 0.638338 0.116295
264 2.635 0.0968996 0.00708382 0 6 1.53931 5.78849 6.85019 4.44358 0.0253279 2.99839 0.737304 0.140598
265 2.645 0.159033 0.0123656 0 6 1.2895 5.83149 7.33009 4.93143 0.0174036 2.99897 0.843178 0.168601
266 2.655 0.252413 0.0208122 0 6 1.0653 5.86727 7.67564 5.44614 0.0119445 2.99937 0.955774 0.200584
267 2.665 0.384183 0.0337652 0 6 0.869154 5.89669 7.86941 5.97783 0.00849395 2.99966 1.07315 0.236767
268 2.675 0.566906 0.0530227 0 6 0.69995 5.92056 7.89895 6.51552 0.00642231 2.99988 1.1952 0.277367
269 2.685 0.801965 0.080469 0 6 0.554882 5.93963 7.76549 7.0481 0.00543541 3.00007 1.31674 0.32243
270 2.695 1.09258 0.11814 0 6 0.434788 5.95468 7.48598 7.56533 0.00535164 3.00025 1.43859 0.372032
271 2.705 1.4365 0.168038 0 6 0.335555 5.96638 7.09306 8.05906 0.00612847 3.00047 1.55555 0.426065
272 2.715 1.82252 0.231813 0 6 0.255401 5.97535 6.61543 8.52295 0.00774532 3.00074 1.66651 0.484381
273 2.725 2.23445 0.31058 0 6 0.191887 5.98214 6.08939 8.95311 0.0103165 3.0011 1.7689 0.546736
274 2.735 2.64567 0.404528 0 6 0.142432 5.98722 5.54131 9.34743 0.014055 3.00161 1.86123 0.612829
275 2.745 3.03474 0.513083 0 6 0.104409 5.99097 4.99734 9.70564 0.0191647 3.00229 1.939 0.682188
276 2.755 3.36149 0.634202 0 6 0.075307 5.99369 4.47728 10.0289 0.026005 3.00323 2.00233 0.754335
277 2.765 3.61009 0.765226 0 6 0.053667 5.99565 3.99234 10.3193 0.0350823 3.00451 2.04856 0.828685
278 2.775 3.75929 0.902652 0 6 0.0377696 5.99704 3.54263 10.5788 0.0467304 3.00623 2.07469 0.904529
279 2.785 3.79401 1.04235 0 6 0.0262522 5.99801 3.12774 10.8096 0.06193 3.00852 2.08245 0.981206
280 2.795 3.71404 1.18009 0 6 0.0180211 5.99868 2.7436 11.0135 0.0810407 3.01153 2.0736 1.05811
281 2.805 3.53201 1.31201 2.60432e-07 6 0.0122118 5.99913 2.38925 11.1923 0.104933 3.01547 2.04378 1.13444
282 2.815 3.26197 1.43472 2.32727e-06 6 0.00804313 5.99944 2.06219 11.3478 0.13431 3.02054 1.99549 1.20951
283 2.825 2.92588 1.54557 4.92975e-06 6 0.00528828 5.99964 1.75455 11.481 0.170297 3.02702 1.93161 1.28269
284 2.835 2.54482 1.64267 8.00541e-06 6 0.00345834 5.99977 1.47471 11.5937 0.213464 3.03519 1.85126 1.35332
285 2.845 2.14891 1.72524 1.67086e-05 6 0.00221515 5.99986 1.2164 11.6874 0.264888 3.04541 1.75851 1.42089
286 2.855 1.76576 1.79356 2.42843e-05 6 0.00137973 5.99991 0.985885 11.7638 0.325181 3.05804 1.65349 1.48488
287 2.865 1.41122 1.84855 5.63683e-05 6.00001 0.00086255 5.99994 0.782728 11.825 0.395093 3.0735 1.54144 1.54494
288 2.875 1.09489 1.89151 0.000117259 6.00002 0.00053597 5.99997 0.609044 11.8728 0.474316 3.09218 1.42574 1.60088
289 2.885 0.82783 1.92422 0.000216646 6.00004 0.000325363 5.99998 0.462803 11.9095 0.5639 3.11455 1.30529 1.65246
290 2.895 0.60828 1.94843 0.000421405 6.00007 0.000204199 5.99999 0.344209 11.9369 0.663505 3.14106 1.18395 1.69956
291 2.905 0.432772 1.96576 0.000772721 6.00013 0.000128301 5.99999 0.249656 11.957 0.771601 3.17209 1.06557 1.74225
292 2.915 0.300394 1.97788 0.00140628 6.00024 7.32125e-05 6 0.176645 11.9713 0.888157 3.20806 0.949815 1.78057
293 2.925 0.201799 1.98608 0.00256837 6.00045 5.11576e-05 6 0.122234 11.9812 1.01269 3.24935 0.839235 1.81465
294 2.935 0.131486 1.99145 0.00440958 6.00082 3.04477e-05 6 0.0830738 11.988 1.14262 3.29626 0.735076 1.84471
295 2.945 0.0838345 1.99491 0.00734697 6.00142 1.49316e-05 6 0.0544409 11.9925 1.27572 3.34899 0.639727 1.87105
296 2.955 0.0513814 1.99704 0.0120981 6.00243 1.07945e-05 6 0.0350929 11.9954 1.41059 3.40769 0.552708 1.89396
297 2.965 0.0311042 1.99833 0.019007 6.00402 6.1534e-06 6 0.0220172 11.9973 1.54634 3.47248 0.474637 1.91377
298 2.975 0.0179387 1.99909 0.0298562 6.00654 3.51909e-06 6 0.0136112 11.9984 1.67676 3.5432 0.405597 1.93081
299 2.985 0.0100712 1.99951 0.0453701 6.0104 1.19585e-06 6 0.00806858 11.9991 1.80117 3.61969 0.346905 1.94549
300 2.995 0.00554674 1.99975 0.06729 6.01615 1.8275e-07 6 0.00470824 11.9995 1.91678 3.70163 0.299456 1.95824
301 3.005 0.00293801 1.99988 0.0968929 6.02449 2.72303e-07 6 0.00266288 11.9997 2.02049 3.78859 0.26118 1.96944
302 3.015 0.00144796 1.99994 0.136676 6.03633 2.705e-07 6 0.00147837 11.9999 2.10981 3.87999 0.234274 1.97954
303 3.025 0.000726036 1.99997 0.188122 6.05274 0 6 0.000832536 11.9999 2.18284 3.97518 0.217484 1.98899
304 3.035 0.000381801 1.99999 0.252261 6.07489 0 6 0.000438248 12 2.23706 4.07339 0.211197 1.99823
305 3.045 0.000198967 1.99999 0.32943 6.104 0 6 0.000219525 12 2.27231 4.1738 0.216389 2.00775
306 3.055 8.60493e-05 2 0.421181 6.14147 8.78209e-08 6 0.000104315 12 2.28626 4.27549 0.232772 2.01807
307 3.065 7.14742e-05 2 0.52331 6.18833 3.48995e-07 6 5.48995e-05 12 2.28007 4.37757 0.261723 2.02974
308 3.075 0.000127226 2.00001 0.634646 6.24553 1.73364e-07 6 2.50133e-05 12 2.25361 4.47913 0.303129 2.04334
309 3.085 0.000237762 2.00002 0.753488 6.31388 5.16727e-07 6 1.47555e-05 12 2.20886 4.57932 0.358525 2.05954
