# Time-averaged data for fix rdf_p
# TimeStep Number-of-rows
# Row c_rdf_p[1] c_rdf_p[2] c_rdf_p[3] c_rdf_p[4] c_rdf_p[5] c_rdf_p[6] c_rdf_p[7] c_rdf_p[8] c_rdf_p[9] c_rdf_p[10] c_rdf_p[11] c_rdf_p[12] c_rdf_p[13]
1000000 500
59 0.585 0 0 0 0 0 0 0 0 0 0 0 0
60 0.595 0 0 0 0 0 0 0 0 0 0 0 0
61 0.605 0 0 0 0 0 0 0 0 0 0 0 0
62 0.615 0 0 0 0 0 0 0 0 0 0 0 0
63 0.625 0 0 0 0 0 0 0 0 0 0 0 0
64 0.635 0 0 0 0 0 0 0 0 0 0 0 0
65 0.645 0 0 0 0 0 0 0 0 0 0 0 0
66 0.655 0 0 0 0 0 0 0 0 0 0 0 0
67 0.665 0 0 0 0 0 0 0 0 0 0 0 0
68 0.675 0 0 0 0 0 0 0 0 0 0 0 0
69 0.685 0 0 0 0 0 0 0 0 0 0 0 0
70 0.695 0 0 0 0 0 0 0 0 0 0 0 0
71 0.705 0 0 0 0 0 0 0 0 0 0 0 0
72 0.715 0 0 0 0 0 0 0 0 0 0 0 0
73 0.725 0 0 0 0 0 0 0 0 0 0 0 0
74 0.735 0 0 0 0 0 0 0 0 0 0 0 0
75 0.745 0 0 0 0 0 0 0 0 0 0 0 0
76 0.755 0 0 0 0 0 0 0 0 0 0 0 0
77 0.765 0 0 0 0 0 0 0 0 0 0 0 0
78 0.775 0 0 0 0 0 0 0 0 0 0 0 0
79 0.785 0 0 0 0 0 0 0 0 0 0 0 0
80 0.795 0 0 0 0 0 0 0 0 0 0 0 0
81 0.805 0 0 0 0 0 0 0 0 0 0 0 0
82 0.815 0 0 0 0 0 0 0 0 0 0 0 0
83 0.825 0 0 0 0 0 0 0 0 0 0 0 0
84 0.835 0 0 0 0 0 0 0 0 0 0 0 0
85 0.845 0 0 0 0 0 0 0 0 0 0 0 0
86 0.855 0 0 0 0 0 0 0 0 0 0 0 0
87 0.865 0 0 0 0 0 0 0 0 0 0 0 0
88 0.875 0 0 0 0 0 0 0 0 0 0 0 0
89 0.885 0 0 0 0 0 0 0 0 0 0 0 0
90 0.895 0 0 0 0 0 0 0 0 3.70292e-06 1.36719e-08 0 0
91 0.905 0 0 0 0 0 0 0 0 6.93266e-05 2.75391e-07 0 0
92 0.915 0 0 0 0 0 0 0 0 0.000431717 1.94141e-06 0 0
93 0.925 0 0 0 0 0 0 0 0 0.00228154 1.09395e-05 0 0
94 0.935 0 0 0 0 0 0 0 0 0.00986356 5.06855e-05 0 0
95 0.945 0 0 0 0 0 0 0 0 0.0356856 0.000197576 0 0
96 0.955 0 0 0 0 0 0 0 0 0.107006 0.000647412 0 0
97 0.965 0 0 0 0 0 0 0 0 0.271654 0.00181344 0 0
98 0.975 0 0 0 0 0 0 0 0 0.595124 0.00442111 0 0
99 0.985 0 0 0 0 0 0 0 0 1.14144 0.00952574 0 0
100 0.995 0 0 0 0 0 0 0 0 1.93722 0.0183659 0 0
101 1.005 0 0 0 0 0 0 0 0 2.95334 0.0321153 0 0
102 1.015 0 0 0 0 0 0 0 0 4.08276 0.0515028 0 0
103 1.025 0 0 0 0 0 0 0 0 5.17458 0.0765616 0 0
104 1.035 0 0 0 0 0 0 0 0 6.07967 0.106581 0 0
105 1.045 0 0 0 0 0 0 0 0 6.68596 0.140234 0 0
106 1.055 0 0 0 0 0 0 0 0 6.94669 0.175873 0 0
107 1.065 0 0 0 0 0 0 0 0 6.8774 0.211828 0 0
108 1.075 0 0 0 0 0 0 0 0 6.54916 0.246713 0 0
109 1.085 0 0 0 0 0 0 0 0 6.04831 0.279532 0 0
110 1.095 0 0 0 0 0 0 0 0 5.45296 0.309669 0 0
111 1.105 0 0 0 0 0 0 0 0 4.83943 0.336906 0 0
112 1.115 0 0 0 0 0 0 0 0 4.25452 0.361286 0 0
113 1.125 0 0 0 0 0 0 0 0 3.73174 0.383056 0 0
114 1.135 0 0 0 0 0 0 0 0 3.27772 0.402518 0 0
115 1.145 0 0 0 0 0 0 0 0 2.89605 0.420019 0 0
116 1.155 0 0 0 0 0 0 0 0 2.57978 0.435882 0 0
117 1.165 0 0 0 0 0 0 0 0 2.32584 0.450432 0 0
118 1.175 0 0 0 0 0 0 0 0 2.12403 0.463949 0 0
119 1.185 0 0 0 0 0 0 0 0 1.96447 0.476664 0 0
120 1.195 0 0 0 0 0 0 0 0 1.84586 0.488814 0 0
121 1.205 0 0 0 0 0 0 0 0 1.75779 0.500578 0 0
122 1.215 0 0 0 0 0 0 0 0 1.69503 0.512112 0 0
123 1.225 0 0 0 0 0 0 0 0 1.66012 0.523595 0 0
124 1.235 0 0 0 0 0 0 0 0 1.64021 0.535126 0 0
125 1.245 0 0 0 0 0 0 0 0 1.64266 0.546862 0 0
126 1.255 0 0 0 0 0 0 0 0 1.66112 0.558921 0 0
127 1.265 0 0 0 0 0 0 0 0 1.69309 0.571409 0 0
128 1.275 0 0 0 0 0 0 0 0 1.7387 0.584437 0 0
129 1.285 0 0 0 0 0 0 0 0 1.79365 0.598089 0 0
130 1.295 0 0 0 0 0 0 0 0 1.86036 0.612469 0 0
131 1.305 0 0 0 0 0 0 0 0 1.93566 0.627664 0 0
132 1.315 0 0 0 0 0 0 0 0 2.00874 0.643674 0 0
133 1.325 0 0 0 0 0 0 0 0 2.08398 0.660538 0 0
134 1.335 0 0 0 0 0 0 0 0 2.15635 0.678252 0 0
135 1.345 0 0 0 0 0 0 0 0 2.22185 0.696779 0 0
136 1.355 0 0 0 0 0 0 0 0 2.27661 0.716045 0 0
137 1.365 0 0 0 0 0 0 0 0 2.31524 0.735929 0 0
138 1.375 0 0 0 0 0 0 0 0 2.3349 0.756276 0 0
139 1.385 0 0 0 0 0 0 0 0 2.33266 0.776901 0 0
140 1.395 0 0 0 0 0 0 0 0 2.30445 0.797572 0 0
141 1.405 0 0 0 0 0 0 0 0 2.24848 0.81803 0 0
142 1.415 0 0 0 0 0 0 0 0 2.1652 0.838013 0 0
143 1.425 0 0 0 0 0 0 0 0 2.05739 0.857269 0 0
144 1.435 0 0 0 0 0 0 0 0 1.92918 0.87558 0 0
145 1.445 0 0 0 0 0 0 0 0 1.78266 0.892737 0 0
146 1.455 0 0 0 0 0 0 0 0 1.62366 0.908581 0 0
147 1.465 0 0 0 0 0 0 0 0 1.45659 0.92299 0 0
148 1.475 0 0 0 0 0 0 0 0 1.2874 0.9359 0 0
149 1.485 0 0 0 0 0 0 0 0 1.12019 0.947287 0 0
150 1.495 0 0 0 0 0 0 0 0 0.960014 0.957177 0 0
151 1.505 0 0 0 0 0 0 0 0 0.809843 0.965631 0 0
152 1.515 0 0 0 0 0 0 0 0 0.674318 0.972765 0 0
153 1.525 0 0 0 0 0 0 0 0 0.552616 0.978689 0 0
154 1.535 0 0 0 0 0 0 0 0 0.446685 0.98354 0 0
155 1.545 0 0 0 0 0 0 0 0 0.355579 0.987453 0 0
156 1.555 0 0 0 0 0 0 0 0 0.278678 0.990559 0 0
157 1.565 0 0 0 0 0 0 0 0 0.215738 0.992994 0 0
158 1.575 0 0 0 0 0 0 0 0 0.16424 0.994872 0 0
159 1.585 0 0 0 0 0 0 0 0 0.122959 0.996296 0 0
160 1.595 0 0 0 0 0 0 0 0 0.0908009 0.997361 0 0
161 1.605 0 0 0 0 0 0 0 0 0.0660275 0.998144 0 0
162 1.615 0 0 0 0 0 0 0 0 0.0473068 0.998713 0 0
163 1.625 0 0 0 0 0 0 0 0 0.0334135 0.99912 0 0
164 1.635 0 0 0 0 0 0 0 0 0.0231762 0.999405 0 0
165 1.645 0 0 0 0 0 0 0 0 0.0159217 0.999604 0 0
166 1.655 0 0 2.01114e-06 5.07812e-08 0 0 0 0 0.0107526 0.99974 0 0
167 1.665 0 0 2.07877e-05 5.82031e-07 0 0 0 0 0.00707667 0.99983 0 0
168 1.675 0 0 0.000101342 3.20312e-06 0 0 0 0 0.00469495 0.999891 0 0
169 1.685 0 0 0.000382362 1.32109e-05 0 0 0 0 0.00304949 0.999931 0 0
170 1.695 0 0 0.00128595 4.72695e-05 0 0 0 0 0.0019551 0.999957 0 0
171 1.705 0 0 0.00395877 0.000153359 0 0 0 0 0.00124307 0.999973 0 0
172 1.715 0 0 0.0110186 0.000452117 0 0 0 0 0.000769467 0.999984 0 0
173 1.725 0 0 0.0282367 0.00122668 0 0 0 0 0.000470498 0.99999 0 0
174 1.735 0 0 0.0661144 0.00306136 0 0 0 0 0.00028125 0.999994 0 0
175 1.745 0 0 0.140772 0.00701293 0 0 0 0 0.000176451 0.999997 0 0
176 1.755 0 0 0.279219 0.0149409 0 0 0 0 9.78162e-05 0.999998 0 0
177 1.765 0 0 0.51696 0.029787 0 0 0 0 5.97132e-05 0.999999 0 0
178 1.775 0 0 0.891805 0.0556889 0 0 0 0 3.32197e-05 0.999999 0 0
179 1.785 0 0 1.44332 0.0980827 0 0 0 0 2.06135e-05 1 0 0
180 1.795 0 0 2.19436 0.163261 0 0 0 0 9.07436e-06 1 0 0
181 1.805 0 0 3.15639 0.258061 0 0 0 0 5.59255e-06 1 0 0
182 1.815 0 0 4.30426 0.388773 0 0 0 0 2.18671e-06 1 0 0
183 1.825 0 0 5.59542 0.560573 0 0 0 0 1.65392e-06 1 0 0
184 1.835 0 0 6.94966 0.776298 0 0 0 0 2.51683e-07 1 0 0
185 1.845 0 0 8.27713 1.03604 0 0 0 0 0 1 0 0
186 1.855 0 0 9.48059 1.33677 0 0 0 0 0 1 0 0
187 1.865 0 0 10.4814 1.67285 0 0 0 0 0 1 0 0
188 1.875 0 0 11.2037 2.03595 0 0 0 0 0 1 0 0
189 1.885 0 0 11.6221 2.41664 0 0 0 0 0 1 0 0
190 1.895 0 0 11.7117 2.80435 0 0 0 0 0 1 0 0
191 1.905 0 0 11.5067 3.1893 0 0 0 0 0 1 0 0
192 1.915 0 0 11.0233 3.56196 0 0 0 0 3.46641e-07 1 0 0
193 1.925 0 0 10.3232 3.91461 6.86097e-07 1.17188e-08 0 0 2.28699e-07 1 0 0
194 1.935 0 0 9.4539 4.24093 2.03707e-06 4.6875e-08 0 0 4.52683e-07 1 0 0
195 1.945 0 0 8.4811 4.5367 4.4804e-06 1.25e-07 0 0 6.7206e-07 1 0 0
196 1.955 0 0 7.45812 4.79947 7.31722e-06 2.53906e-07 0 0 2.21734e-06 1 0 0
197 1.965 0 0 6.43435 5.0285 1.62417e-05 5.42969e-07 0 0 2.52405e-06 1 0 0
198 1.975 0 0 5.45302 5.22458 3.41107e-05 1.15625e-06 0 0 4.45395e-06 1 0 0
199 1.985 0 0 4.53764 5.38941 8.15162e-05 2.63672e-06 0 0 1.38728e-05 1 0 0
200 1.995 0 0 3.70863 5.52548 0.000153524 5.45313e-06 0 0 2.42742e-05 1 0 0
201 2.005 0 0 2.9819 5.63598 0.000299354 1.1e-05 0 0 4.34274e-05 1 0 0
202 2.015 0 0 2.36124 5.72436 0.000544565 2.11914e-05 0 0 6.68966e-05 1 0 0
203 2.025 0 0 1.84111 5.79396 0.000984159 3.9793e-05 0 0 0.000105505 1 0 0
204 2.035 0 0 1.41322 5.84791 0.00172985 7.28125e-05 0 0 0.000183872 1.00001 0 0
205 2.045 0 0 1.07012 5.88917 0.00317669 0.000134047 0 0 0.000325552 1.00001 0 0
206 2.055 0 0 0.796953 5.92019 0.0054374 0.000239887 0 0 0.000536415 1.00003 0 0
207 2.065 0 0 0.584999 5.94319 0.00905918 0.000417945 0 0 0.000841565 1.00004 0 0
208 2.075 0 0 0.42485 5.96005 0.0149622 0.000714883 0 0 0.00133608 1.00007 0 0
209 2.085 0 0 0.304016 5.97224 0.0238647 0.00119307 0 0 0.00209235 1.00011 0 0
210 2.095 0 0 0.215528 5.98096 0.0375784 0.0019533 0 0 0.00328435 1.00018 0 0
211 2.105 0 0 0.149976 5.98708 0.0575617 0.00312893 0 0 0.00507706 1.00028 0 0
212 2.115 0 0 0.103288 5.99134 0.0859631 0.00490135 0 0 0.00770209 1.00044 0 0
213 2.125 0 0 0.0700233 5.99426 0.12634 0.00753098 0 0 0.0116189 1.00068 0 0
214 2.135 0 0 0.0470201 5.99623 0.180281 0.0113187 0 0 0.0172943 1.00104 0 0
215 2.145 0 0 0.0312178 5.99756 0.252844 0.0166809 0 0 0.0252389 1.00158 0 0
216 2.155 0 0 0.0203935 5.99843 0.347111 0.024111 0 0 0.0366163 1.00236 0 0
217 2.165 0 0 0.0133145 5.99901 0.466117 0.0341814 0 0 0.0521731 1.00349 0 0
218 2.175 0 0 0.00846869 5.99938 0.613103 0.04755 0 0 0.0736175 1.0051 0 0
219 2.185 0 0 0.00542799 5.99961 0.791005 0.0649567 0 0 0.102126 1.00734 0 0
220 2.195 0 0 0.00338398 5.99976 0.999814 0.0871602 0 0 0.139415 1.01044 0 0
221 2.205 0 0 0.00203945 5.99986 1.24128 0.114978 0 0 0.187726 1.01465 0 0
222 2.215 0 0 0.00128152 5.99991 1.51217 0.149174 0 0 0.24972 1.02029 0 0
223 2.225 0 0 0.000741317 5.99995 1.80929 0.19046 2.65856e-06 1.21094e-07 0.327279 1.02776 0 0
224 2.235 0 0 0.000469779 5.99997 2.12943 0.239489 1.18142e-05 6.64063e-07 0.422913 1.0375 0 0
225 2.245 0 0 0.000293167 5.99998 2.46608 0.296779 5.60188e-05 3.26172e-06 0.538249 1.05 0 0
226 2.255 0 0 0.000173744 5.99999 2.81076 0.362658 0.000169492 1.11914e-05 0.675692 1.06584 0 0
227 2.265 0 0 9.30032e-05 6 3.16047 0.437393 0.000472961 3.35156e-05 0.835838 1.0856 3.3168e-06 7.8125e-08
228 2.275 0 0 4.96142e-05 6 3.50847 0.52109 0.00122793 9.19883e-05 1.01953 1.10993 7.56172e-06 2.57813e-07
229 2.285 0 0 2.48339e-05 6 3.84896 0.61372 0.00296021 0.000234191 1.22521 1.13941 1.23842e-05 5.54688e-07
230 2.295 0 0 1.32744e-05 6 4.1773 0.715133 0.00684437 0.000565867 1.45156 1.17465 1.77686e-05 9.84375e-07
231 2.305 0 0 8.53371e-06 6 4.49283 0.825159 0.0145271 0.00127599 1.69417 1.21614 2.36999e-05 1.5625e-06
232 2.315 0 0 1.8976e-06 6 4.79299 0.943557 0.0289926 0.00270556 1.95016 1.26431 4.06409e-05 2.5625e-06
233 2.325 0 0 9.40657e-07 6 5.07072 1.0699 0.0543906 0.00541067 2.21234 1.31944 5.72903e-05 3.98438e-06
234 2.335 0 0 0 6 5.3307 1.20386 0.0946628 0.0101593 2.4735 1.3816 0.000101742 6.53125e-06
235 2.345 0 0 0 6 5.56969 1.34504 0.156357 0.0180701 2.72441 1.45065 0.000145435 1.02031e-05
236 2.355 0 0 0 6 5.78358 1.49288 0.241982 0.0304176 2.95797 1.52627 0.000193906 1.51406e-05
237 2.365 0 0 0 6 5.9685 1.64676 0.354229 0.0486465 3.16354 1.60783 0.000295402 2.27266e-05
238 2.375 0 0 0 6 6.1262 1.80603 0.491746 0.0741666 3.33784 1.69461 0.000418413 3.35625e-05
239 2.385 0 0 0 6 6.24511 1.96977 0.649935 0.108181 3.46957 1.78558 0.000624013 4.98594e-05
240 2.395 0 0 0 6 6.32822 2.13708 0.819834 0.151447 3.55254 1.8795 0.00096619 7.53047e-05
241 2.405 0 0 0 6 6.37213 2.30697 0.989052 0.204081 3.58734 1.97514 0.00135974 0.000111414
242 2.415 0 0 0 6 6.37528 2.47835 1.14689 0.265623 3.56752 2.07104 0.00191772 0.000162766
243 2.425 0 0 0 6 6.33642 2.6501 1.28212 0.334992 3.50013 2.16592 0.00270721 0.000235859
244 2.435 0 0 0 6 6.2592 2.82116 1.3938 0.411027 3.38387 2.2584 0.00379364 0.000339133
245 2.445 0 0 0 6 6.14291 2.99043 1.47536 0.492174 3.22454 2.34725 0.0051856 0.000481461
246 2.455 0 0 0 6 6.00007 3.15711 1.53602 0.577349 3.02764 2.43136 0.00712961 0.00067875
247 2.465 0 0 0 6 5.83728 3.3206 1.58163 0.665769 2.80261 2.50985 0.00978128 0.000951625
248 2.475 0 0 0 6 5.65926 3.48038 1.61935 0.757035 2.55653 2.58203 0.0129789 0.00131665
249 2.485 0 0 0 6 5.47343 3.63618 1.65838 0.851257 2.30059 2.64751 0.017365 0.00180898
250 2.495 0 0 0 6 5.28605 3.78785 1.70317 0.948803 2.03877 2.70601 0.0230139 0.00246674
251 2.505 0 0 0 6 5.10589 3.93553 1.75694 1.05024 1.78217 2.75756 0.030407 0.00334278
252 2.515 0 0 0 6 4.93145 4.0793 1.81633 1.15594 1.5365 2.80236 0.0394385 0.00448811
253 2.525 2.9358e-06 8.59375e-08 0 6 4.76531 4.21934 1.88029 1.26624 1.30513 2.84071 0.0511808 0.00598629
254 2.535 1.85352e-05 6.32813e-07 0 6 4.60691 4.3558 1.94937 1.38149 1.09423 2.87312 0.0652242 0.0079107
255 2.545 5.0178e-05 2.125e-06 0 6 4.45227 4.48872 2.02451 1.50214 0.904276 2.90012 0.0830512 0.0103805
256 2.555 8.36718e-05 4.63281e-06 0 6 4.29768 4.61804 2.11334 1.62907 0.736987 2.92229 0.105089 0.0135302
257 2.565 0.000227854 1.15156e-05 0 6 4.13931 4.74356 2.23156 1.76415 0.592423 2.94026 0.131247 0.0174948
258 2.575 0.000624629 3.05313e-05 0 6 3.96854 4.86485 2.39066 1.91 0.469489 2.95461 0.162988 0.0224566
259 2.585 0.001247 6.87891e-05 0 6 3.78807 4.98152 2.61242 2.07061 0.367229 2.96592 0.199816 0.028587
260 2.595 0.00266129 0.00015107 0 6 3.58929 5.09293 2.90924 2.25085 0.283145 2.97471 0.243218 0.0361067
261 2.605 0.00550772 0.000322672 0 6 3.37941 5.19864 3.29712 2.45671 0.215877 2.98146 0.293869 0.0452627
262 2.615 0.010795 0.000661594 0 6 3.15335 5.29803 3.77083 2.69396 0.162258 2.98657 0.351366 0.0562942
263 2.625 0.0202879 0.00130344 0 6 2.9137 5.39057 4.31805 2.96771 0.119983 2.99038 0.417019 0.0694874
264 2.635 0.0362207 0.00245809 0 6 2.66456 5.47584 4.91772 3.28186 0.0881132 2.9932 0.490324 0.0851181
265 2.645 0.0618786 0.00444568 0 6 2.40829 5.5535 5.54218 3.6386 0.0639039 2.99526 0.572465 0.103506
266 2.655 0.102432 0.00776078 0 6 2.15127 5.6234 6.14804 4.03733 0.0459052 2.99676 0.66254 0.124949
267 2.665 0.161888 0.0130397 0 6 1.89967 5.68559 6.70317 4.47534 0.0326817 2.99783 0.758018 0.149666
268 2.675 0.248665 0.0212092 0 6 1.65647 5.74022 7.16613 4.94713 0.0233691 2.9986 0.861628 0.177974
269 2.685 0.365888 0.0333199 0 6 1.42791 5.78767 7.5075 5.4451 0.016866 2.99916 0.970721 0.210104
270 2.695 0.522658 0.0507488 0 6 1.21402 5.82831 7.70385 5.9599 0.0127229 2.99958 1.0826 0.246205
271 2.705 0.720844 0.0749652 0 6 1.01977 5.86271 7.75086 6.48169 0.0103787 2.99993 1.19843 0.286466
272 2.715 0.960223 0.107462 0 6 0.844579 5.8914 7.64931 7.00046 0.00952485 3.00026 1.31509 0.330973
273 2.725 1.2445 0.149891 0 6 0.690424 5.91503 7.41446 7.50702 0.0098786 3.0006 1.42815 0.379663
274 2.735 1.56732 0.203719 0 6 0.557313 5.93425 7.06801 7.99346 0.0113517 3.00099 1.53984 0.432547
275 2.745 1.91361 0.269921 0 6 0.444778 5.9497 6.63583 8.4535 0.0141385 3.00148 1.6459 0.489488
276 2.755 2.27012 0.34903 0 6 0.350362 5.96195 6.14893 8.88289 0.0183612 3.00212 1.74242 0.550207
277 2.765 2.62434 0.441148 0 6 0.272597 5.97156 5.63287 9.27911 0.024097 3.00297 1.83115 0.614483
278 2.775 2.94051 0.545112 0 6 0.208918 5.97897 5.10931 9.64111 0.0318095 3.0041 1.90319 0.681772
279 2.785 3.2117 0.659484 0 6 0.158501 5.98464 4.60343 9.96961 0.0415989 3.00559 1.96364 0.751699
280 2.795 3.41198 0.781862 0 6 0.118361 5.9889 4.11611 10.2655 0.0545457 3.00755 2.00852 0.823739
281 2.805 3.53546 0.909578 0 6 0.0872749 5.99207 3.66072 10.5305 0.0704276 3.0101 2.03392 0.897213
282 2.815 3.56319 1.03922 8.02104e-07 6 0.0637602 5.9944 3.23309 10.7662 0.090418 3.01341 2.04418 0.971585
283 2.825 3.49384 1.16723 7.4334e-07 6 0.0458389 5.99608 2.83709 10.9745 0.114544 3.01762 2.03669 1.04621
284 2.835 3.33735 1.29039 1.58165e-06 6 0.0325263 5.99729 2.46927 11.1571 0.143637 3.02294 2.01068 1.12041
285 2.845 3.11354 1.40609 3.29816e-06 6 0.022978 5.99814 2.13001 11.3157 0.178965 3.02962 1.96758 1.19353
286 2.855 2.82472 1.5118 1.47639e-05 6 0.015982 5.99875 1.81692 11.452 0.220303 3.03789 1.90737 1.26491
287 2.865 2.50298 1.60613 2.82897e-05 6 0.0109546 5.99916 1.52928 11.5675 0.26879 3.04806 1.83536 1.33408
288 2.875 2.15795 1.68802 5.44946e-05 6.00001 0.00741619 5.99944 1.26823 11.6639 0.324536 3.06043 1.74921 1.40046
289 2.885 1.81825 1.75751 0.00010014 6.00002 0.0049611 5.99963 1.03409 11.7431 0.388481 3.07533 1.65326 1.46364
290 2.895 1.49876 1.81518 0.000180142 6.00003 0.00331728 5.99976 0.827897 11.8069 0.460798 3.09313 1.55028 1.52329
291 2.905 1.2042 1.86184 0.000328534 6.00006 0.00220961 5.99985 0.651111 11.8575 0.541629 3.1142 1.44235 1.57918
292 2.915 0.947554 1.8988 0.000605643 6.0001 0.00143429 5.9999 0.502347 11.8968 0.629731 3.13887 1.32979 1.63106
293 2.925 0.729143 1.92745 0.00109718 6.00019 0.000905854 5.99994 0.378752 11.9266 0.725778 3.16749 1.21549 1.6788
294 2.935 0.546097 1.94904 0.00187666 6.00034 0.000592547 5.99996 0.280042 11.9488 0.828959 3.2004 1.10105 1.72235
295 2.945 0.399578 1.96496 0.00311858 6.00059 0.000383429 5.99998 0.202774 11.965 0.938731 3.23793 0.991083 1.76181
296 2.955 0.286006 1.97642 0.00507144 6.001 0.000220991 5.99999 0.143721 11.9765 1.0534 3.28033 0.885428 1.79731
297 2.965 0.199657 1.98448 0.00822827 6.00166 0.000137852 5.99999 0.099459 11.9845 1.17317 3.32786 0.786478 1.82906
298 2.975 0.135856 1.99 0.0130017 6.00272 7.99538e-05 6 0.0673743 11.99 1.29504 3.38069 0.69521 1.85731
299 2.985 0.0902938 1.9937 0.0199094 6.00436 4.64149e-05 6 0.0447687 11.9937 1.4178 3.43892 0.612971 1.88238
300 2.995 0.0586248 1.99611 0.0298518 6.00683 2.63595e-05 6 0.0289185 11.9961 1.53908 3.50256 0.541414 1.90468
301 3.005 0.0374235 1.99766 0.0437396 6.01047 1.72685e-05 6 0.0184004 11.9976 1.65604 3.57149 0.480186 1.92459
302 3.015 0.0230073 1.99862 0.0631739 6.01576 1.00687e-05 6 0.0115469 11.9986 1.76895 3.6456 0.429335 1.94251
303 3.025 0.0140228 1.99921 0.0887505 6.02325 5.92728e-06 6 0.00701238 11.9992 1.87405 3.72465 0.391393 1.95895
304 3.035 0.00832267 1.99956 0.122058 6.03361 3.22016e-06 6 0.00416983 11.9995 1.9683 3.80821 0.365794 1.97442
305 3.045 0.00465937 1.99976 0.164052 6.04764 2.01083e-06 6 0.00244963 11.9997 2.05089 3.89586 0.353029 1.98945
306 3.055 0.00268849 1.99988 0.215149 6.06615 1.45286e-06 6 0.00140321 11.9999 2.11804 3.98698 0.354424 2.00464
307 3.065 0.00138403 1.99994 0.276997 6.09013 6.31486e-07 6 0.000763559 11.9999 2.16929 4.08091 0.369199 2.02056
308 3.075 0.000808182 1.99997 0.349081 6.12056 8.96264e-07 6 0.00042153 12 2.20227 4.17689 0.398488 2.03786
309 3.085 0.000475763 1.99999 0.431329 6.15841 1.78093e-07 6 0.000229698 12 2.21712 4.27415 0.443706 2.05725
