# Time-averaged data for fix rdf_p
# TimeStep Number-of-rows
# Row c_rdf_p[1] c_rdf_p[2] c_rdf_p[3] c_rdf_p[4] c_rdf_p[5] c_rdf_p[6] c_rdf_p[7] c_rdf_p[8] c_rdf_p[9] c_rdf_p[10] c_rdf_p[11] c_rdf_p[12] c_rdf_p[13]
1000000 500
59 0.585 0 0 0 0 0 0 0 0 0 0 0 0
60 0.595 0 0 0 0 0 0 0 0 0 0 0 0
61 0.605 0 0 0 0 0 0 0 0 0 0 0 0
62 0.615 0 0 0 0 0 0 0 0 0 0 0 0
63 0.625 0 0 0 0 0 0 0 0 0 0 0 0
64 0.635 0 0 0 0 0 0 0 0 0 0 0 0
65 0.645 0 0 0 0 0 0 0 0 0 0 0 0
66 0.655 0 0 0 0 0 0 0 0 0 0 0 0
67 0.665 0 0 0 0 0 0 0 0 0 0 0 0
68 0.675 0 0 0 0 0 0 0 0 0 0 0 0
69 0.685 0 0 0 0 0 0 0 0 0 0 0 0
70 0.695 0 0 0 0 0 0 0 0 0 0 0 0
71 0.705 0 0 0 0 0 0 0 0 0 0 0 0
72 0.715 0 0 0 0 0 0 0 0 0 0 0 0
73 0.725 0 0 0 0 0 0 0 0 0 0 0 0
74 0.735 0 0 0 0 0 0 0 0 0 0 0 0
75 0.745 0 0 0 0 0 0 0 0 0 0 0 0
76 0.755 0 0 0 0 0 0 0 0 0 0 0 0
77 0.765 0 0 0 0 0 0 0 0 0 0 0 0
78 0.775 0 0 0 0 0 0 0 0 0 0 0 0
79 0.785 0 0 0 0 0 0 0 0 0 0 0 0
80 0.795 0 0 0 0 0 0 0 0 0 0 0 0
81 0.805 0 0 0 0 0 0 0 0 0 0 0 0
82 0.815 0 0 0 0 0 0 0 0 0 0 0 0
83 0.825 0 0 0 0 0 0 0 0 0 0 0 0
84 0.835 0 0 0 0 0 0 0 0 0 0 0 0
85 0.845 0 0 0 0 0 0 0 0 0 0 0 0
86 0.855 0 0 0 0 0 0 0 0 0 0 0 0
87 0.865 0 0 0 0 0 0 0 0 0 0 0 0
88 0.875 0 0 0 0 0 0 0 0 0 0 0 0
89 0.885 0 0 0 0 0 0 0 0 0 0 0 0
90 0.895 0 0 0 0 0 0 0 0 5.07838e-07 1.95312e-09 0 0
91 0.905 0 0 0 0 0 0 0 0 9.43686e-06 3.90625e-08 0 0
92 0.915 0 0 0 0 0 0 0 0 0.000111752 4.88281e-07 0 0
93 0.925 0 0 0 0 0 0 0 0 0.000639455 3.11523e-06 0 0
94 0.935 0 0 0 0 0 0 0 0 0.00288868 1.52402e-05 0 0
95 0.945 0 0 0 0 0 0 0 0 0.0110363 6.25605e-05 0 0
96 0.955 0 0 0 0 0 0 0 0 0.0352891 0.000217088 0 0
97 0.965 0 0 0 0 0 0 0 0 0.0958253 0.000645531 0 0
98 0.975 0 0 0 0 0 0 0 0 0.227104 0.00168209 0 0
99 0.985 0 0 0 0 0 0 0 0 0.47285 0.00388478 0 0
100 0.995 0 0 0 0 0 0 0 0 0.869599 0.00801833 0 0
101 1.005 0 0 0 0 0 0 0 0 1.43512 0.0149778 0 0
102 1.015 0 0 0 0 0 0 0 0 2.15408 0.0256328 0 0
103 1.025 0 0 0 0 0 0 0 0 2.96479 0.0405883 0 0
104 1.035 0 0 0 0 0 0 0 0 3.78296 0.060045 0 0
105 1.045 0 0 0 0 0 0 0 0 4.52087 0.0837485 0 0
106 1.055 0 0 0 0 0 0 0 0 5.10187 0.111013 0 0
107 1.065 0 0 0 0 0 0 0 0 5.49167 0.140919 0 0
108 1.075 0 0 0 0 0 0 0 0 5.68719 0.172474 0 0
109 1.085 0 0 0 0 0 0 0 0 5.70763 0.204735 0 0
110 1.095 0 0 0 0 0 0 0 0 5.59424 0.23694 0 0
111 1.105 0 0 0 0 0 0 0 0 5.38113 0.268487 0 0
112 1.115 0 0 0 0 0 0 0 0 5.11766 0.299035 0 0
113 1.125 0 0 0 0 0 0 0 0 4.83015 0.328386 0 0
114 1.135 0 0 0 0 0 0 0 0 4.54037 0.356468 0 0
115 1.145 0 0 0 0 0 0 0 0 4.27382 0.38337 0 0
116 1.155 0 0 0 0 0 0 0 0 4.02822 0.409171 0 0
117 1.165 0 0 0 0 0 0 0 0 3.81417 0.434026 0 0
118 1.175 0 0 0 0 0 0 0 0 3.62766 0.458073 0 0
119 1.185 0 0 0 0 0 0 0 0 3.46905 0.481462 0 0
120 1.195 0 0 0 0 0 0 0 0 3.33887 0.504354 0 0
121 1.205 0 0 0 0 0 0 0 0 3.22857 0.526862 0 0
122 1.215 0 0 0 0 0 0 0 0 3.13844 0.549107 0 0
123 1.225 0 0 0 0 0 0 0 0 3.06442 0.571186 0 0
124 1.235 0 0 0 0 0 0 0 0 3.0057 0.593197 0 0
125 1.245 0 0 0 0 0 0 0 0 2.95818 0.615212 0 0
126 1.255 0 0 0 0 0 0 0 0 2.91948 0.637289 0 0
127 1.265 0 0 0 0 0 0 0 0 2.8852 0.659457 0 0
128 1.275 0 0 0 0 0 0 0 0 2.85387 0.681731 0 0
129 1.285 0 0 0 0 0 0 0 0 2.82058 0.704093 0 0
130 1.295 0 0 0 0 0 0 0 0 2.77968 0.726474 0 0
131 1.305 0 0 0 0 0 0 0 0 2.73121 0.748807 0 0
132 1.315 0 0 0 0 0 0 0 0 2.66757 0.770954 0 0
133 1.325 0 0 0 0 0 0 0 0 2.58906 0.792778 0 0
134 1.335 0 0 0 0 0 0 0 0 2.49382 0.814117 0 0
135 1.345 0 0 0 0 0 0 0 0 2.38126 0.8348 0 0
136 1.355 0 0 0 0 0 0 0 0 2.24995 0.854634 0 0
137 1.365 0 0 0 0 0 0 0 0 2.10096 0.873429 0 0
138 1.375 0 0 0 0 0 0 0 0 1.93954 0.891035 0 0
139 1.385 0 0 0 0 0 0 0 0 1.76503 0.907291 0 0
140 1.395 0 0 0 0 0 0 0 0 1.58526 0.922102 0 0
141 1.405 0 0 0 0 0 0 0 0 1.40144 0.935385 0 0
142 1.415 0 0 0 0 0 0 0 0 1.21908 0.947104 0 0
143 1.425 0 0 0 0 0 0 0 0 1.04525 0.957295 0 0
144 1.435 0 0 0 0 0 0 0 0 0.880389 0.965999 0 0
145 1.445 0 0 0 0 0 0 0 0 0.729195 0.97331 0 0
146 1.455 0 0 0 0 0 0 0 0 0.593238 0.97934 0 0
147 1.465 0 0 0 0 0 0 0 0 0.475165 0.984236 0 0
148 1.475 0 0 0 0 0 0 0 0 0.374387 0.988147 0 0
149 1.485 0 0 0 0 0 0 0 0 0.289359 0.99121 0 0
150 1.495 0 0 0 0 0 0 0 0 0.220547 0.993577 0 0
151 1.505 0 0 0 0 0 0 0 0 0.165086 0.995372 0 0
152 1.515 0 0 0 0 0 0 0 0 0.121996 0.996717 0 0
153 1.525 0 0 0 0 0 0 0 0 0.0882308 0.997702 0 0
154 1.535 0 0 0 0 0 0 0 0 0.0629598 0.998414 0 0
155 1.545 0 0 0 0 0 0 0 0 0.0443231 0.998922 0 0
156 1.555 0 0 0 0 0 0 0 0 0.0305141 0.999276 0 0
157 1.565 0 0 0 0 0 0 0 0 0.0208987 0.999522 0 0
158 1.575 0 0 0 0 0 0 0 0 0.01406 0.99969 0 0
159 1.585 0 0 0 0 0 0 0 0 0.00937986 0.999803 0 0
160 1.595 0 0 0 0 0 0 0 0 0.00596641 0.999876 0 0
161 1.605 0 0 0 0 0 0 0 0 0.00379928 0.999923 0 0
162 1.615 0 0 0 0 0 0 0 0 0.0024 0.999953 0 0
163 1.625 0 0 0 0 0 0 0 0 0.00148953 0.999972 0 0
164 1.635 0 0 1.06521e-06 2.73437e-08 0 0 0 0 0.000911214 0.999983 0 0
165 1.645 0 0 1.20263e-06 5.85938e-08 0 0 0 0 0.000517733 0.99999 0 0
166 1.655 0 0 1.14359e-05 3.59375e-07 0 0 0 0 0.000312927 0.999994 0 0
167 1.665 0 0 5.9576e-05 1.94531e-06 0 0 0 0 0.000174473 0.999996 0 0
168 1.675 0 0 0.000227928 8.08594e-06 0 0 0 0 0.000107874 0.999998 0 0
169 1.685 0 0 0.000813666 3.02695e-05 0 0 0 0 5.87433e-05 0.999999 0 0
170 1.695 0 0 0.00262382 0.000102656 0 0 0 0 3.82295e-05 0.999999 0 0
171 1.705 0 0 0.00768423 0.00031716 0 0 0 0 1.98707e-05 1 0 0
172 1.715 0 0 0.0213162 0.000919199 0 0 0 0 1.24477e-05 1 0 0
173 1.725 0 0 0.0531105 0.00243675 0 0 0 0 8.47594e-06 1 0 0
174 1.735 0 0 0.121827 0.00595827 0 0 0 0 4.05412e-06 1 0 0
175 1.745 0 0 0.256884 0.0134695 0 0 0 0 2.40467e-06 1 0 0
176 1.755 0 0 0.498834 0.0282231 0 0 0 0 1.71697e-06 1 0 0
177 1.765 0 0 0.899277 0.0551241 0 0 0 0 7.83495e-07 1 0 0
178 1.775 0 0 1.51539 0.100971 0 0 0 0 7.74692e-07 1 0 0
179 1.785 0 0 2.39455 0.174234 0 0 0 0 7.66036e-07 1 0 0
180 1.795 0 0 3.55857 0.284335 0 0 0 0 0 1 0 0
181 1.805 0 0 4.98884 0.440412 0 0 0 0 0 1 0 0
182 1.815 0 0 6.62331 0.649926 0 0 0 0 0 1 0 0
183 1.825 0 0 8.34494 0.916818 0 0 0 0 0 1 0 0
184 1.835 0 0 10.029 1.24109 0 0 0 0 0 1 0 0
185 1.845 0 0 11.4993 1.61698 0 0 0 0 0 1 0 0
186 1.855 0 0 12.6313 2.03435 0 0 0 0 0 1 0 0
187 1.865 0 0 13.3228 2.47932 0 0 0 0 3.50863e-07 1 0 0
188 1.875 0 0 13.5177 2.93567 0 0 0 0 1.1571e-07 1 0 0
189 1.885 0 0 13.2222 3.3868 0 0 0 0 2.28972e-07 1 0 0
190 1.895 0 0 12.4862 3.81737 0 0 0 0 3.39842e-07 1 0 0
191 1.905 0 0 11.4053 4.21482 0 0 0 0 3.36284e-07 1 0 0
192 1.915 0 0 10.0979 4.57041 4.43708e-07 7.8125e-09 0 0 2.21854e-07 1 0 0
193 1.925 0 0 8.67056 4.87894 1.53688e-06 3.51563e-08 0 0 2.19555e-07 1 0 0
194 1.935 0 0 7.23781 5.13917 4.34583e-06 1.13281e-07 0 0 9.77811e-07 1 0 0
195 1.945 0 0 5.86933 5.35238 8.60251e-06 2.69531e-07 0 0 2.58075e-06 1 0 0
196 1.955 0 0 4.6369 5.52256 2.53313e-05 7.34375e-07 0 0 5.32171e-06 1 0 0
197 1.965 0 0 3.57404 5.65507 4.86734e-05 1.63672e-06 0 0 7.79617e-06 1 0 0
198 1.975 0 0 2.68589 5.75568 9.28176e-05 3.375e-06 0 0 1.69992e-05 1 0 0
199 1.985 0 0 1.96965 5.8302 0.000184182 6.85937e-06 0 0 2.94238e-05 1 0 0
200 1.995 0 0 1.41201 5.88416 0.000375924 1.4043e-05 0 0 5.07978e-05 1 0 0
201 2.005 0 0 0.992138 5.92246 0.000678188 2.71328e-05 0 0 8.76322e-05 1 0 0
202 2.015 0 0 0.682546 5.94907 0.00130387 5.25508e-05 0 0 0.000155395 1.00001 0 0
203 2.025 0 0 0.457845 5.9671 0.00237214 9.92539e-05 0 0 0.000257531 1.00001 0 0
204 2.035 0 0 0.30235 5.97913 0.00419286 0.000182621 0 0 0.000444787 1.00002 0 0
205 2.045 0 0 0.195192 5.98697 0.0073275 0.00032975 0 0 0.000727789 1.00004 0 0
206 2.055 0 0 0.123904 5.99199 0.0123436 0.000580027 0 0 0.00122317 1.00006 0 0
207 2.065 0 0 0.077497 5.99516 0.0204014 0.000997719 0 0 0.00199809 1.0001 0 0
208 2.075 0 0 0.0473448 5.99712 0.0329617 0.00167912 0 0 0.00313984 1.00017 0 0
209 2.085 0 0 0.0286954 5.99832 0.0516825 0.00275784 0 0 0.00501911 1.00027 0 0
210 2.095 0 0 0.0170435 5.99904 0.0796033 0.00443531 0 0 0.00779735 1.00044 0 0
211 2.105 0 0 0.00994634 5.99946 0.119605 0.00697986 0 0 0.0120399 1.00069 0 0
212 2.115 0 0 0.00564645 5.9997 0.175796 0.0107554 0 0 0.018248 1.00108 0 0
213 2.125 0 0 0.00307103 5.99984 0.250815 0.0161933 0 0 0.0272636 1.00167 0 0
214 2.135 0 0 0.00175525 5.99991 0.35178 0.0238921 0 0 0.0401652 1.00255 0 0
215 2.145 0 0 0.00093922 5.99995 0.482184 0.0345439 0 0 0.0580745 1.00384 0 0
216 2.155 0 0 0.000487379 5.99998 0.645645 0.0489399 0 0 0.0830089 1.00569 0 0
217 2.165 0 0 0.00026774 5.99999 0.846557 0.0679913 0 0 0.116346 1.00831 3.48513e-07 7.8125e-09
218 2.175 0 0 0.000129761 5.99999 1.08573 0.0926514 0 0 0.161235 1.01197 6.90631e-07 2.34375e-08
219 2.185 0 0 7.37887e-05 6 1.36162 0.123863 0 0 0.21873 1.01698 3.42162e-07 3.125e-08
220 2.195 0 0 3.36883e-05 6 1.67194 0.162539 1.35355e-06 6.25e-08 0.293076 1.02376 1.35621e-06 6.25e-08
221 2.205 0 0 1.75702e-05 6 2.01618 0.209605 8.29931e-06 4.49219e-07 0.386393 1.03278 1.00795e-06 8.59375e-08
222 2.215 0 0 9.20344e-06 6 2.38381 0.265758 1.82768e-05 1.30859e-06 0.501525 1.04459 1.33182e-06 1.17188e-07
223 2.225 0 0 3.69766e-06 6 2.7663 0.331511 7.00637e-05 4.63281e-06 0.640597 1.05982 1.64985e-06 1.5625e-07
224 2.235 0 0 2.28022e-06 6 3.15243 0.407117 0.000218269 1.5082e-05 0.805077 1.07913 3.27024e-06 2.34375e-07
225 2.245 0 0 1.61425e-07 6 3.53169 0.492578 0.000673572 4.76172e-05 0.995653 1.10322 5.83411e-06 3.75e-07
226 2.255 0 0 0 6 3.89484 0.587669 0.00184196 0.000137383 1.21246 1.13282 8.03122e-06 5.70312e-07
227 2.265 0 0 0 6 4.23009 0.691862 0.0046464 0.000365832 1.45274 1.16861 8.27888e-06 7.73437e-07
228 2.275 0 0 0 6 4.53496 0.804554 0.0109143 0.000907203 1.71273 1.21117 1.83063e-05 1.22656e-06
229 2.285 0 0 0 6 4.80604 0.925034 0.0237253 0.00209439 1.9879 1.261 1.53306e-05 1.60937e-06
230 2.295 0 0 0 6 5.04207 1.05254 0.0479838 0.00451652 2.27056 1.31842 3.07047e-05 2.38281e-06
231 2.305 0 0 0 6 5.24284 1.18628 0.0889666 0.00904659 2.55054 1.38348 4.79642e-05 3.60156e-06
232 2.315 0 0 0 6 5.41677 1.32566 0.155795 0.0170485 2.82167 1.45609 8.38234e-05 5.75e-06
233 2.325 0 0 0 6 5.55925 1.46994 0.255333 0.0302763 3.07208 1.53582 0.000121483 8.89062e-06
234 2.335 0 0 0 6 5.6857 1.61878 0.390839 0.0506988 3.29166 1.62199 0.000196846 1.40234e-05
235 2.345 0 0 0 6 5.79747 1.77185 0.561326 0.0802814 3.47295 1.71368 0.000298846 2.18828e-05
236 2.355 0 0 0 6 5.89922 1.92893 0.759497 0.12065 3.6036 1.80964 0.000438873 3.35234e-05
237 2.365 0 0 0 6 5.99534 2.08993 0.970312 0.172663 3.68317 1.90855 0.000658011 5.1125e-05
238 2.375 0 0 0 6 6.08523 2.25473 1.1741 0.236133 3.70395 2.00886 0.000973076 7.7375e-05
239 2.385 0 0 0 6 6.16395 2.42308 1.34966 0.309709 3.66609 2.10898 0.0014497 0.000116813
240 2.395 0 0 0 6 6.22951 2.59464 1.47931 0.391031 3.57174 2.20735 0.00208494 0.000174008
241 2.405 0 0 0 6 6.28561 2.76919 1.55441 0.477196 3.42428 2.30244 0.00293723 0.000255258
242 2.415 0 0 0 6 6.32361 2.94627 1.57427 0.565189 3.23219 2.39295 0.00416636 0.000371469
243 2.425 0 0 0 6 6.33869 3.12524 1.54944 0.652514 3.00414 2.47777 0.00597019 0.000539375
244 2.435 0 0 0 6 6.32849 3.30539 1.49956 0.737725 2.74862 2.55602 0.0083157 0.00077518
245 2.445 0 0 0 6 6.29129 3.48597 1.44633 0.820588 2.47543 2.62707 0.0114239 0.00110179
246 2.455 0 0 0 6 6.21809 3.6659 1.40842 0.901941 2.1945 2.69057 0.0156585 0.00155313
247 2.465 0 0 0 6 6.11933 3.84442 1.40292 0.983637 1.91563 2.74646 0.0211115 0.00216663
248 2.475 0 0 0 6 5.98449 4.02043 1.43678 1.06799 1.64422 2.79481 0.0283653 0.00299761
249 2.485 0 0 0 6 5.81884 4.19295 1.50839 1.15726 1.39106 2.83606 0.0374313 0.00410307
250 2.495 1.57451e-06 4.6875e-08 0 6 5.62386 4.36104 1.61551 1.25364 1.15908 2.8707 0.0491417 0.00556608
251 2.505 6.50817e-06 2.42188e-07 0 6 5.39693 4.52364 1.74917 1.35883 0.950644 2.89934 0.0637549 0.00747938
252 2.515 6.71478e-06 4.45313e-07 0 6 5.13947 4.67972 1.90244 1.47415 0.768124 2.92267 0.0822858 0.00996856
253 2.525 2.56219e-05 1.22656e-06 0 6 4.85629 4.82837 2.07695 1.60106 0.610795 2.94136 0.104884 0.0131666
254 2.535 5.2874e-05 2.85156e-06 0 6 4.54887 4.96873 2.28048 1.74151 0.478275 2.95612 0.132036 0.0172245
255 2.545 0.000169988 8.11719e-06 0 6 4.22292 5.10005 2.52452 1.89822 0.369075 2.9676 0.165632 0.0223552
256 2.555 0.000474701 2.29375e-05 0 6 3.88459 5.2218 2.82662 2.07506 0.280628 2.97639 0.206388 0.0287987
257 2.565 0.00108553 5.70938e-05 0 6 3.53407 5.33344 3.20077 2.27688 0.210143 2.98303 0.252869 0.0367553
258 2.575 0.00259694 0.000139445 0 6 3.178 5.43461 3.65542 2.50917 0.15507 2.98797 0.306981 0.04649
259 2.585 0.00543515 0.000313141 0 6 2.82672 5.5253 4.19323 2.77771 0.112433 2.99158 0.369355 0.0582937
260 2.595 0.0112813 0.000676461 0 6 2.48458 5.60563 4.79681 3.08728 0.0807096 2.99419 0.440565 0.0724824
261 2.605 0.021903 0.0013873 0 6 2.15783 5.67594 5.44271 3.44125 0.0570109 2.99604 0.520695 0.0893811
262 2.615 0.0404234 0.0027093 0 6 1.84981 5.73667 6.087 3.84017 0.0396749 2.99735 0.608619 0.109285
263 2.625 0.0719701 0.00508104 0 6 1.56461 5.78843 6.69223 4.28211 0.0273663 2.99825 0.705179 0.132524
264 2.635 0.122718 0.00915602 0 6 1.30699 5.832 7.21455 4.76218 0.0187848 2.99888 0.80982 0.159415
265 2.645 0.200987 0.0158808 0 6 1.0767 5.86817 7.61047 5.27245 0.0127586 2.99931 0.921643 0.190252
266 2.655 0.316574 0.0265531 0 6 0.874536 5.89777 7.85548 5.80314 0.00882387 2.9996 1.03884 0.225273
267 2.665 0.477399 0.0427686 0 6 0.700908 5.92167 7.93561 6.34328 0.00641772 2.99982 1.15939 0.264653
268 2.675 0.691154 0.0664212 0 6 0.554476 5.94072 7.84695 6.88141 0.00512999 3 1.28178 0.308518
269 2.685 0.965069 0.099695 0 6 0.431656 5.95566 7.61022 7.40721 0.004799 3.00017 1.40315 0.356896
270 2.695 1.29644 0.144727 0 6 0.332421 5.96725 7.24579 7.91157 0.00520116 3.00035 1.52209 0.409767
271 2.705 1.6761 0.20338 0 6 0.2522 5.97611 6.78769 8.38755 0.00644275 3.00057 1.63629 0.467027
272 2.715 2.0913 0.277105 0 6 0.188615 5.98279 6.26566 8.83018 0.00844772 3.00087 1.74199 0.528437
273 2.725 2.52031 0.366609 0 6 0.139359 5.98776 5.71482 9.23688 0.0115637 3.00128 1.83741 0.593689
274 2.735 2.9337 0.471559 0 6 0.101333 5.9914 5.16388 9.60707 0.0158707 3.00185 1.9218 0.66244
275 2.745 3.30122 0.590523 0 6 0.0726312 5.99402 4.62879 9.94134 0.0217793 3.00264 1.98931 0.734127
276 2.755 3.59014 0.720843 0 6 0.0514642 5.9959 4.12996 10.2418 0.0296706 3.00372 2.04066 0.808202
277 2.765 3.78329 0.859172 0 6 0.0359698 5.99722 3.66912 10.5106 0.039993 3.00519 2.07403 0.884035
278 2.775 3.86192 1.0014 0 6 0.0248996 5.99814 3.24268 10.7499 0.0534765 3.00717 2.08669 0.960884
279 2.785 3.81168 1.14279 0 6 0.0169214 5.99877 2.84789 10.9616 0.0704459 3.00979 2.08048 1.03806
280 2.795 3.65256 1.27926 1.56219e-07 6 0.0113133 5.99919 2.4864 11.1478 0.0918543 3.01324 2.05499 1.11483
281 2.805 3.38976 1.40681 1.96468e-06 6 0.00754108 5.99948 2.14958 11.3098 0.118797 3.01773 2.01134 1.19052
282 2.815 3.05038 1.52241 2.25876e-06 6 0.0050124 5.99967 1.83818 11.4494 0.152148 3.02351 1.95174 1.26449
283 2.825 2.66603 1.62417 4.07782e-06 6 0.00318947 5.99979 1.54748 11.5678 0.192334 3.03088 1.87507 1.33605
284 2.835 2.26131 1.71109 1.03252e-05 6 0.00201574 5.99987 1.28232 11.6666 0.240538 3.04017 1.78633 1.40471
285 2.845 1.86079 1.78312 1.66859e-05 6 0.00128974 5.99992 1.04242 11.7474 0.297618 3.05173 1.6828 1.46986
286 2.855 1.4909 1.84124 3.4935e-05 6.00001 0.000793324 5.99995 0.831015 11.8123 0.364231 3.06599 1.57313 1.53118
287 2.865 1.15677 1.88665 6.86397e-05 6.00001 0.000490539 5.99997 0.648796 11.8634 0.440359 3.08334 1.45613 1.58834
288 2.875 0.87239 1.92113 0.000132389 6.00002 0.000301591 5.99998 0.49542 11.9026 0.526779 3.10425 1.33611 1.64116
289 2.885 0.637271 1.9465 0.000275897 6.00004 0.000186506 5.99999 0.36927 11.9321 0.62365 3.12917 1.21386 1.68948
290 2.895 0.452182 1.96462 0.000526875 6.00009 0.000110374 5.99999 0.268268 11.9536 0.730065 3.15855 1.09302 1.73329
291 2.905 0.313096 1.97726 0.0010065 6.00017 6.51718e-05 6 0.190219 11.969 0.845867 3.19282 0.974202 1.77261
292 2.915 0.209026 1.98575 0.00182682 6.00032 3.56181e-05 6 0.131926 11.9798 0.969357 3.23237 0.862996 1.80768
293 2.925 0.135843 1.99131 0.00321884 6.00058 2.20618e-05 6 0.0891539 11.9871 1.09954 3.27753 0.756844 1.83864
294 2.935 0.0860245 1.99486 0.00542112 6.00103 1.12392e-05 6 0.0588195 11.9919 1.2343 3.32858 0.658727 1.86578
295 2.945 0.0524538 1.99703 0.00910433 6.00179 8.44261e-06 6 0.0377674 11.9951 1.372 3.38571 0.567218 1.88931
296 2.955 0.0310592 1.99833 0.0148435 6.00303 4.56548e-06 6 0.0237792 11.9971 1.50879 3.44897 0.487473 1.90967
297 2.965 0.0179074 1.99908 0.0234969 6.00502 2.86891e-06 6 0.0145603 11.9983 1.64223 3.51829 0.41572 1.92715
298 2.975 0.0100746 1.99951 0.0363144 6.0081 1.10309e-06 6 0.00865366 11.999 1.77079 3.59353 0.354457 1.94215
299 2.985 0.00549658 1.99974 0.0548858 6.0128 8.21786e-07 6 0.00507028 11.9995 1.88995 3.67439 0.302908 1.95506
300 2.995 0.00292091 1.99987 0.0810458 6.01978 8.16308e-07 6 0.00288389 11.9997 1.99777 3.76043 0.260739 1.96624
301 3.005 0.00157386 1.99994 0.116344 6.02987 0 6 0.00160716 11.9998 2.09089 3.85108 0.228625 1.97612
302 3.015 0.000818736 1.99997 0.162751 6.04407 0 6 0.000868474 11.9999 2.1681 3.9457 0.206801 1.98511
303 3.025 0.000378817 1.99999 0.221797 6.06356 0 6 0.000466537 12 2.22805 4.04359 0.195767 1.99367
304 3.035 0.000176635 2 0.295202 6.08967 0 6 0.000236513 12 2.26788 4.14389 0.194125 2.00223
305 3.045 8.05149e-05 2 0.383018 6.12378 2.6324e-07 6 0.000125679 12 2.28703 4.2457 0.203722 2.01126
306 3.055 4.41075e-05 2 0.483266 6.16709 4.35866e-07 6 6.28875e-05 12 2.28672 4.34817 0.225083 2.02131
307 3.065 6.24264e-05 2 0.596202 6.22087 2.59816e-07 6 3.43628e-05 12 2.26577 4.45037 0.258117 2.0329
