# Time-averaged data for fix rdf_p
# TimeStep Number-of-rows
# Row c_rdf_p[1] c_rdf_p[2] c_rdf_p[3] c_rdf_p[4] c_rdf_p[5] c_rdf_p[6] c_rdf_p[7] c_rdf_p[8] c_rdf_p[9] c_rdf_p[10] c_rdf_p[11] c_rdf_p[12] c_rdf_p[13]
1000000 500
59 0.585 0 0 0 0 0 0 0 0 0 0 0 0
60 0.595 0 0 0 0 0 0 0 0 0 0 0 0
61 0.605 0 0 0 0 0 0 0 0 0 0 0 0
62 0.615 0 0 0 0 0 0 0 0 0 0 0 0
63 0.625 0 0 0 0 0 0 0 0 0 0 0 0
64 0.635 0 0 0 0 0 0 0 0 0 0 0 0
65 0.645 0 0 0 0 0 0 0 0 0 0 0 0
66 0.655 0 0 0 0 0 0 0 0 0 0 0 0
67 0.665 0 0 0 0 0 0 0 0 0 0 0 0
68 0.675 0 0 0 0 0 0 0 0 0 0 0 0
69 0.685 0 0 0 0 0 0 0 0 0 0 0 0
70 0.695 0 0 0 0 0 0 0 0 0 0 0 0
71 0.705 0 0 0 0 0 0 0 0 0 0 0 0
72 0.715 0 0 0 0 0 0 0 0 0 0 0 0
73 0.725 0 0 0 0 0 0 0 0 0 0 0 0
74 0.735 0 0 0 0 0 0 0 0 0 0 0 0
75 0.745 0 0 0 0 0 0 0 0 0 0 0 0
76 0.755 0 0 0 0 0 0 0 0 0 0 0 0
77 0.765 0 0 0 0 0 0 0 0 0 0 0 0
78 0.775 0 0 0 0 0 0 0 0 0 0 0 0
79 0.785 0 0 0 0 0 0 0 0 0 0 0 0
80 0.795 0 0 0 0 0 0 0 0 0 0 0 0
81 0.805 0 0 0 0 0 0 0 0 0 0 0 0
82 0.815 0 0 0 0 0 0 0 0 0 0 0 0
83 0.825 0 0 0 0 0 0 0 0 0 0 0 0
84 0.835 0 0 0 0 0 0 0 0 0 0 0 0
85 0.845 0 0 0 0 0 0 0 0 0 0 0 0
86 0.855 0 0 0 0 0 0 0 0 0 0 0 0
87 0.865 0 0 0 0 0 0 0 0 0 0 0 0
88 0.875 0 0 0 0 0 0 0 0 0 0 0 0
89 0.885 0 0 0 0 0 0 0 0 5.02163e-07 1.95312e-09 0 0
90 0.895 0 0 0 0 0 0 0 0 9.82008e-07 5.85938e-09 0 0
91 0.905 0 0 0 0 0 0 0 0 5.76256e-06 2.92969e-08 0 0
92 0.915 0 0 0 0 0 0 0 0 4.74472e-05 2.26563e-07 0 0
93 0.925 0 0 0 0 0 0 0 0 0.000262013 1.33984e-06 0 0
94 0.935 0 0 0 0 0 0 0 0 0.00134113 7.16211e-06 0 0
95 0.945 0 0 0 0 0 0 0 0 0.00549425 3.15273e-05 0 0
96 0.955 0 0 0 0 0 0 0 0 0.0181675 0.000113809 0 0
97 0.965 0 0 0 0 0 0 0 0 0.052366 0.000355969 0 0
98 0.975 0 0 0 0 0 0 0 0 0.130597 0.000972479 0 0
99 0.985 0 0 0 0 0 0 0 0 0.283179 0.00233685 0 0
100 0.995 0 0 0 0 0 0 0 0 0.545062 0.00501657 0 0
101 1.005 0 0 0 0 0 0 0 0 0.941609 0.00973938 0 0
102 1.015 0 0 0 0 0 0 0 0 1.47546 0.0172878 0 0
103 1.025 0 0 0 0 0 0 0 0 2.12024 0.0283498 0 0
104 1.035 0 0 0 0 0 0 0 0 2.83336 0.0434221 0 0
105 1.045 0 0 0 0 0 0 0 0 3.54346 0.0626379 0 0
106 1.055 0 0 0 0 0 0 0 0 4.19234 0.0858096 0 0
107 1.065 0 0 0 0 0 0 0 0 4.73114 0.112458 0 0
108 1.075 0 0 0 0 0 0 0 0 5.13108 0.141903 0 0
109 1.085 0 0 0 0 0 0 0 0 5.3998 0.17347 0 0
110 1.095 0 0 0 0 0 0 0 0 5.5356 0.206431 0 0
111 1.105 0 0 0 0 0 0 0 0 5.5658 0.240179 0 0
112 1.115 0 0 0 0 0 0 0 0 5.51719 0.27424 0 0
113 1.125 0 0 0 0 0 0 0 0 5.40909 0.308236 0 0
114 1.135 0 0 0 0 0 0 0 0 5.27492 0.341981 0 0
115 1.145 0 0 0 0 0 0 0 0 5.11895 0.375307 0 0
116 1.155 0 0 0 0 0 0 0 0 4.95399 0.408126 0 0
117 1.165 0 0 0 0 0 0 0 0 4.78953 0.440406 0 0
118 1.175 0 0 0 0 0 0 0 0 4.62815 0.472137 0 0
119 1.185 0 0 0 0 0 0 0 0 4.47338 0.503331 0 0
120 1.195 0 0 0 0 0 0 0 0 4.32756 0.534019 0 0
121 1.205 0 0 0 0 0 0 0 0 4.18317 0.564183 0 0
122 1.215 0 0 0 0 0 0 0 0 4.04464 0.593833 0 0
123 1.225 0 0 0 0 0 0 0 0 3.90951 0.622966 0 0
124 1.235 0 0 0 0 0 0 0 0 3.7749 0.651558 0 0
125 1.245 0 0 0 0 0 0 0 0 3.63791 0.67956 0 0
126 1.255 0 0 0 0 0 0 0 0 3.50117 0.706944 0 0
127 1.265 0 0 0 0 0 0 0 0 3.35986 0.733643 0 0
128 1.275 0 0 0 0 0 0 0 0 3.21248 0.759576 0 0
129 1.285 0 0 0 0 0 0 0 0 3.05655 0.784639 0 0
130 1.295 0 0 0 0 0 0 0 0 2.89144 0.808719 0 0
131 1.305 0 0 0 0 0 0 0 0 2.70967 0.831635 0 0
132 1.315 0 0 0 0 0 0 0 0 2.51904 0.853266 0 0
133 1.325 0 0 0 0 0 0 0 0 2.31794 0.873474 0 0
134 1.335 0 0 0 0 0 0 0 0 2.10867 0.892137 0 0
135 1.345 0 0 0 0 0 0 0 0 1.89389 0.90915 0 0
136 1.355 0 0 0 0 0 0 0 0 1.67635 0.924434 0 0
137 1.365 0 0 0 0 0 0 0 0 1.46216 0.937963 0 0
138 1.375 0 0 0 0 0 0 0 0 1.25833 0.949777 0 0
139 1.385 0 0 0 0 0 0 0 0 1.06589 0.959931 0 0
140 1.395 0 0 0 0 0 0 0 0 0.886852 0.968501 0 0
141 1.405 0 0 0 0 0 0 0 0 0.725377 0.975612 0 0
142 1.415 0 0 0 0 0 0 0 0 0.583592 0.981414 0 0
143 1.425 0 0 0 0 0 0 0 0 0.460903 0.986062 0 0
144 1.435 0 0 0 0 0 0 0 0 0.357382 0.989716 0 0
145 1.445 0 0 0 0 0 0 0 0 0.271732 0.992534 0 0
146 1.455 0 0 0 0 0 0 0 0 0.203418 0.994672 0 0
147 1.465 0 0 0 0 0 0 0 0 0.148707 0.996257 0 0
148 1.475 0 0 0 0 0 0 0 0 0.106911 0.997412 0 0
149 1.485 0 0 0 0 0 0 0 0 0.0756284 0.998241 0 0
150 1.495 0 0 0 0 0 0 0 0 0.0523368 0.998821 0 0
151 1.505 0 0 0 0 0 0 0 0 0.0356907 0.999223 0 0
152 1.515 0 0 0 0 0 0 0 0 0.0239677 0.999496 0 0
153 1.525 0 0 0 0 0 0 0 0 0.01589 0.99968 0 0
154 1.535 0 0 0 0 0 0 0 0 0.0102105 0.999799 0 0
155 1.545 0 0 0 0 0 0 0 0 0.00651944 0.999876 0 0
156 1.555 0 0 0 0 0 0 0 0 0.00404073 0.999925 0 0
157 1.565 0 0 0 0 0 0 0 0 0.0024918 0.999955 0 0
158 1.575 0 0 0 0 0 0 0 0 0.00150007 0.999974 0 0
159 1.585 0 0 0 0 0 0 0 0 0.000895669 0.999985 0 0
160 1.595 0 0 0 0 0 0 0 0 0.000526572 0.999991 0 0
161 1.605 0 0 0 0 0 0 0 0 0.000295284 0.999995 0 0
162 1.615 0 0 0 0 0 0 0 0 0.000173264 0.999997 0 0
163 1.625 0 0 5.95782e-07 1.5625e-08 0 0 0 0 9.17505e-05 0.999999 0 0
164 1.635 0 0 2.5012e-06 8.20312e-08 0 0 0 0 4.79641e-05 0.999999 0 0
165 1.645 0 0 8.43006e-06 3.08594e-07 0 0 0 0 2.63076e-05 1 0 0
166 1.655 0 0 3.81962e-05 1.34766e-06 0 0 0 0 1.36415e-05 1 0 0
167 1.665 0 0 0.000149111 5.45313e-06 0 0 0 0 5.81687e-06 1 0 0
168 1.675 0 0 0.000615697 2.26094e-05 0 0 0 0 3.50465e-06 1 0 0
169 1.685 0 0 0.00220563 8.48047e-05 0 0 0 0 8.31162e-07 1 0 0
170 1.695 0 0 0.00714371 0.000288645 0 0 0 0 1.36897e-07 1 0 0
171 1.705 0 0 0.0203391 0.000875871 0 0 0 0 5.41185e-07 1 0 0
172 1.715 0 0 0.0531001 0.002427 0 0 0 0 0 1 0 0
173 1.725 0 0 0.127058 0.00618196 0 0 0 0 0 1 0 0
174 1.735 0 0 0.277862 0.0144892 0 0 0 0 0 1 0 0
175 1.745 0 0 0.557581 0.0313517 0 0 0 0 0 1 0 0
176 1.755 0 0 1.03475 0.0630049 0 0 0 0 0 1 0 0
177 1.765 0 0 1.78169 0.11813 0 0 0 0 0 1 0 0
178 1.775 0 0 2.86311 0.20772 0 0 0 0 0 1 0 0
179 1.785 0 0 4.29799 0.343729 0 0 0 0 0 1 0 0
180 1.795 0 0 6.05408 0.537461 0 0 0 0 0 1 0 0
181 1.805 0 0 8.02803 0.797231 0 0 0 0 0 1 0 0
182 1.815 0 0 10.049 1.12601 0 0 0 0 0 1 0 0
183 1.825 0 0 11.9109 1.52001 0 0 0 0 0 1 0 0
184 1.835 0 0 13.3974 1.96805 0 0 0 0 0 1 0 0
185 1.845 0 0 14.3455 2.45304 0 0 0 0 0 1 0 0
186 1.855 0 0 14.6732 2.9545 0 0 0 0 0 1 0 0
187 1.865 0 0 14.3569 3.45046 0 0 0 0 3.39233e-07 1 0 0
188 1.875 0 0 13.4508 3.92011 0 0 0 0 2.23749e-07 1 0 0
189 1.885 0 0 12.0983 4.34706 2.21382e-07 3.90625e-09 0 0 1.10691e-07 1 0 0
190 1.895 0 0 10.471 4.72051 8.76206e-07 1.95313e-08 0 0 4.38103e-07 1 0 0
191 1.905 0 0 8.73447 5.03532 1.5173e-06 4.6875e-08 0 0 9.7541e-07 1 0 0
192 1.915 0 0 7.03579 5.29158 1.0725e-06 6.64062e-08 0 0 7.5075e-07 1 0 0
193 1.925 0 0 5.4728 5.49299 5.30693e-06 1.64062e-07 0 0 9.55247e-07 1 0 0
194 1.935 0 0 4.1216 5.64626 1.28154e-05 4.02344e-07 0 0 3.04629e-06 1 0 0
195 1.945 0 0 3.00987 5.75935 2.72394e-05 9.14062e-07 0 0 7.48562e-06 1 0 0
196 1.955 0 0 2.133 5.84031 4.93949e-05 1.85156e-06 0 0 1.34807e-05 1 0 0
197 1.965 0 0 1.46588 5.89653 0.000119382 4.14062e-06 0 0 2.34281e-05 1 0 0
198 1.975 0 0 0.979518 5.93448 0.000216992 8.34375e-06 0 0 4.13413e-05 1 0 0
199 1.985 0 0 0.638301 5.95945 0.000438406 1.69219e-05 0 0 8.46466e-05 1 0 0
200 1.995 0 0 0.405326 5.97548 0.000825155 3.32305e-05 0 0 0.000143192 1.00001 0 0
201 2.005 0 0 0.250754 5.98549 0.00158517 6.4875e-05 0 0 0.000241855 1.00001 0 0
202 2.015 0 0 0.151586 5.9916 0.00294017 0.000124156 0 0 0.000422446 1.00002 0 0
203 2.025 0 0 0.089091 5.99523 0.0053576 0.000233254 0 0 0.000737967 1.00003 0 0
204 2.035 0 0 0.051508 5.99735 0.00939656 0.000426492 0 0 0.00124549 1.00006 0 0
205 2.045 0 0 0.0289998 5.99855 0.015888 0.000756445 0 0 0.00202767 1.0001 0 0
206 2.055 0 0 0.0160028 5.99922 0.0264711 0.00131157 0 0 0.00330563 1.00017 0 0
207 2.065 0 0 0.00869995 5.99959 0.0428375 0.00221868 0 0 0.00534399 1.00028 0 0
208 2.075 0 0 0.00458028 5.99979 0.0675136 0.0036622 0 0 0.00847846 1.00047 0 0
209 2.085 0 0 0.00240045 5.99989 0.103919 0.00590559 0 0 0.013104 1.00075 0 0
210 2.095 0 0 0.00124283 5.99995 0.156128 0.00930845 0 0 0.0201329 1.00119 0 0
211 2.105 0 0 0.000621694 5.99997 0.228611 0.0143388 0 0 0.0302889 1.00185 0 0
212 2.115 0 0 0.000315652 5.99999 0.327774 0.0216198 0 0 0.0449508 1.00285 0 0
213 2.125 0 0 0.000156867 5.99999 0.457832 0.0318862 0 0 0.0655877 1.00432 0 0
214 2.135 0 0 6.37652e-05 6 0.624469 0.0460214 0 0 0.0939533 1.00645 0 0
215 2.145 0 0 3.16287e-05 6 0.831624 0.0650224 0 0 0.13228 1.00947 0 0
216 2.155 0 0 1.89709e-05 6 1.08339 0.0900071 0 0 0.183419 1.0137 0 0
217 2.165 0 0 1.08245e-05 6 1.37892 0.122103 1.6815e-07 7.8125e-09 0.249952 1.01952 0 0
218 2.175 0 0 3.07622e-06 6 1.71852 0.162474 9.99647e-07 5.46875e-08 0.33519 1.02739 0 0
219 2.185 0 0 1.8124e-06 6 2.08999 0.212024 2.39375e-06 1.67969e-07 0.442761 1.03789 0 0
220 2.195 0 0 5.71431e-07 6 2.48891 0.271572 1.21871e-05 7.5e-07 0.574037 1.05163 0 0
221 2.205 0 0 8.08943e-07 6 2.90559 0.341726 4.35252e-05 2.84766e-06 0.732332 1.06931 3.24846e-07 7.8125e-09
222 2.215 0 0 0 6 3.32156 0.422651 0.000149239 1.01055e-05 0.918245 1.09168 6.43839e-07 2.34375e-08
223 2.225 0 0 0 6 3.72402 0.514203 0.00046806 3.30742e-05 1.13263 1.11952 2.55226e-06 8.59375e-08
224 2.235 0 0 0 6 4.0991 0.615884 0.00136056 0.000100441 1.37237 1.15357 5.37512e-06 2.1875e-07
225 2.245 0 0 0 6 4.438 0.726958 0.00376094 0.000288332 1.63699 1.19454 8.14771e-06 4.21875e-07
226 2.255 0 0 0 6 4.72562 0.846287 0.00926513 0.000755336 1.91734 1.24295 1.92572e-05 9.0625e-07
227 2.265 0 0 0 6 4.96402 0.972751 0.0211188 0.00182928 2.21056 1.29927 2.73999e-05 1.60156e-06
228 2.275 0 0 0 6 5.15054 1.10513 0.0445751 0.0041161 2.50516 1.36366 4.3028e-05 2.70313e-06
229 2.285 0 0 0 6 5.29251 1.24235 0.086966 0.00861698 2.79229 1.43605 6.7457e-05 4.44531e-06
230 2.295 0 0 0 6 5.40003 1.38359 0.156922 0.0168097 3.05981 1.51608 9.89563e-05 7.02344e-06
231 2.305 0 0 0 6 5.48255 1.52824 0.263327 0.0306776 3.29581 1.60304 0.000152203 1.10234e-05
232 2.315 0 0 0 6 5.555 1.67608 0.413909 0.0526655 3.49192 1.69597 0.000238125 1.73359e-05
233 2.325 0 0 0 6 5.62771 1.82715 0.605137 0.0850902 3.63797 1.79363 0.000399701 2.80234e-05
234 2.335 0 0 0 6 5.7064 1.98165 0.827703 0.129823 3.72917 1.8946 0.00060949 4.44609e-05
235 2.345 0 0 0 6 5.80752 2.14023 1.06446 0.187845 3.75877 1.99724 0.000904731 6.90703e-05
236 2.355 0 0 0 6 5.92676 2.30346 1.28709 0.258601 3.72703 2.09988 0.00131114 0.000105039
237 2.365 0 0 0 6 6.06211 2.47184 1.47084 0.340147 3.63486 2.20084 0.00193966 0.000158703
238 2.375 0 0 0 6 6.20522 2.64565 1.59155 0.429134 3.48594 2.29849 0.00281938 0.000237367
239 2.385 0 0 0 6 6.35404 2.82513 1.64072 0.521643 3.28816 2.39137 0.00402833 0.000350711
240 2.395 0 0 0 6 6.48688 3.00991 1.61855 0.61367 3.05219 2.47831 0.00567329 0.00051168
241 2.405 0 0 0 6 6.5986 3.19944 1.54511 0.702256 2.78605 2.55833 0.00791149 0.000738031
242 2.415 0 0 0 6 6.67547 3.39277 1.44343 0.785702 2.50201 2.63079 0.0110151 0.0010558
243 2.425 0 0 0 6 6.70307 3.58852 1.34668 0.864201 2.20972 2.69532 0.015075 0.00149431
244 2.435 0 0 0 6 6.67924 3.78518 1.27961 0.939407 1.91946 2.75184 0.0205891 0.00209816
245 2.445 0 0 0 6 6.59609 3.98099 1.26419 1.01432 1.64137 2.80056 0.0276277 0.00291512
246 2.455 0 0 0 6 6.44787 4.17397 1.30929 1.09254 1.37964 2.84186 0.0368816 0.00401465
247 2.465 0 0 0 6 6.2378 4.36219 1.41161 1.17756 1.14169 2.8763 0.0486202 0.00547597
248 2.475 0 0 0 6 5.97154 4.54384 1.56838 1.27279 0.929707 2.90458 0.0634657 0.00739899
249 2.485 0 0 0 6 5.64907 4.71707 1.76477 1.38081 0.744138 2.9274 0.0818767 0.00989996
250 2.495 1.14174e-05 3.51563e-07 0 6 5.28359 4.8804 1.99326 1.5038 0.586224 2.94553 0.104881 0.0131295
251 2.505 2.84418e-05 1.23437e-06 0 6 4.88482 5.03261 2.25239 1.6439 0.454971 2.9597 0.132777 0.0172507
252 2.515 7.21634e-05 3.49219e-06 0 6 4.45914 5.17268 2.54464 1.80345 0.34724 2.97061 0.166968 0.0224747
253 2.525 0.000174152 8.98437e-06 0 6 4.01905 5.29992 2.88446 1.98574 0.26075 2.97887 0.207733 0.029026
254 2.535 0.00047533 2.40937e-05 0 6 3.57656 5.41406 3.28599 2.19505 0.192699 2.98501 0.255751 0.0371556
255 2.545 0.00121583 6.30469e-05 0 6 3.14051 5.51507 3.75601 2.4362 0.140445 2.98953 0.311641 0.04714
256 2.555 0.00260742 0.000147242 0 6 2.72083 5.60327 4.30479 2.71475 0.100535 2.99279 0.376435 0.0592954
257 2.565 0.00560877 0.000329773 0 6 2.3257 5.67925 4.92116 3.03569 0.0709043 2.99511 0.449624 0.0739279
258 2.575 0.0121865 0.000729469 0 6 1.96043 5.7438 5.57303 3.40197 0.0490923 2.99672 0.532662 0.0913982
259 2.585 0.0248523 0.00155092 0 6 1.62845 5.79784 6.23113 3.8147 0.0336197 2.99784 0.624482 0.112039
260 2.595 0.0471237 0.00312059 0 6 1.33474 5.84248 6.84686 4.27173 0.0226952 2.9986 0.72484 0.136184
261 2.605 0.0861711 0.00601309 0 6 1.07845 5.87882 7.3725 4.76764 0.0151502 2.99911 0.83427 0.164187
262 2.615 0.150552 0.0111055 0 6 0.857979 5.90795 7.76604 5.29405 0.0101201 2.99945 0.948566 0.196273
263 2.625 0.250304 0.0196369 0 6 0.672697 5.93097 8.00424 5.84075 0.00679674 2.99969 1.06945 0.232724
264 2.635 0.401245 0.0334175 0 6 0.519956 5.9489 8.06375 6.39573 0.00486872 2.99985 1.19214 0.273668
265 2.645 0.610412 0.0545411 0 6 0.39581 5.96265 7.94935 6.94699 0.00374638 2.99998 1.31763 0.319265
266 2.655 0.887548 0.085488 0 6 0.297434 5.97306 7.67837 7.4835 0.00338773 3.0001 1.44265 0.369567
267 2.665 1.24032 0.129061 0 6 0.220149 5.98083 7.27658 7.99577 0.00366998 3.00023 1.56496 0.424546
268 2.675 1.66001 0.187818 0 6 0.160382 5.98652 6.78113 8.47674 0.00461334 3.0004 1.68004 0.484011
269 2.685 2.1336 0.263902 0 6 0.115309 5.99065 6.23035 8.92197 0.0062135 3.00062 1.78688 0.547732
270 2.695 2.62737 0.358294 0 6 0.081753 5.9936 5.65576 9.32914 0.00861564 3.00093 1.88149 0.615327
271 2.705 3.11012 0.47086 0 6 0.0569064 5.99567 5.08892 9.69824 0.0121267 3.00137 1.96155 0.686322
272 2.715 3.53505 0.599753 0 6 0.0392369 5.9971 4.54532 10.0303 0.017077 3.00199 2.02544 0.760172
273 2.725 3.86721 0.741798 0 6 0.0267248 5.99809 4.03961 10.3277 0.0238394 3.00287 2.07218 0.836285
274 2.735 4.07757 0.892671 0 6 0.0179635 5.99876 3.57531 10.5928 0.0327876 3.00409 2.09994 0.913984
275 2.745 4.13789 1.0469 0 6 0.0118598 5.9992 3.14685 10.8278 0.0447245 3.00576 2.10658 0.9925
276 2.755 4.04619 1.19881 0 6 0.00774202 5.99949 2.75511 11.0351 0.0602507 3.00804 2.08924 1.07094
277 2.765 3.81088 1.34292 0 6 0.00498309 5.99968 2.39154 11.2163 0.0802512 3.01108 2.05682 1.14872
278 2.775 3.46111 1.47476 0 6 0.00320701 5.99981 2.05252 11.373 0.105558 3.01512 2.00406 1.22506
279 2.785 3.0366 1.59126 0 6 0.00195645 5.99988 1.73818 11.5066 0.13713 3.0204 1.93462 1.29928
280 2.795 2.56459 1.69036 3.02081e-07 6 0.00122665 5.99993 1.44786 11.6188 0.176214 3.02724 1.84964 1.37075
281 2.805 2.09548 1.77192 1.84957e-06 6 0.000737829 5.99996 1.18277 11.711 0.223844 3.03598 1.74993 1.43886
282 2.815 1.65064 1.83662 5.11229e-06 6 0.000443628 5.99997 0.947324 11.7854 0.281086 3.04704 1.64004 1.50314
283 2.825 1.2586 1.8863 1.375e-05 6 0.000265439 5.99998 0.741991 11.8441 0.34934 3.06089 1.52279 1.56326
284 2.835 0.92869 1.92322 3.01936e-05 6 0.000168829 5.99999 0.566452 11.8892 0.427711 3.07796 1.4012 1.61896
285 2.845 0.660538 1.94967 5.53956e-05 6.00001 9.44641e-05 6 0.421884 11.9231 0.518148 3.09879 1.2758 1.67004
286 2.855 0.455499 1.96803 0.000105915 6.00002 5.41397e-05 6 0.306122 11.9478 0.620394 3.1239 1.15134 1.71646
287 2.865 0.302681 1.98032 0.000215337 6.00003 2.99958e-05 6 0.216624 11.9654 0.733762 3.15381 1.02909 1.75825
288 2.875 0.193714 1.98824 0.000418643 6.00007 1.20863e-05 6 0.148892 11.9776 0.857722 3.18901 0.910744 1.79548
289 2.885 0.119468 1.99316 0.00084855 6.00014 7.08818e-06 6 0.100096 11.9859 0.989966 3.22993 0.79834 1.82835
290 2.895 0.0722139 1.99615 0.0015937 6.00027 5.7253e-06 6 0.0654433 11.9913 1.12852 3.2769 0.693757 1.85711
291 2.905 0.041853 1.9979 0.00294858 6.00052 2.60994e-06 6 0.0414855 11.9948 1.27294 3.33024 0.597578 1.88206
292 2.915 0.0236314 1.99889 0.0051795 6.00096 1.66633e-06 6 0.0255318 11.997 1.41791 3.39007 0.508912 1.90345
293 2.925 0.012632 1.99943 0.008914 6.00171 5.51651e-07 6 0.0154786 11.9983 1.56134 3.45641 0.431584 1.92171
294 2.935 0.00671736 1.99971 0.0150919 6.003 0 6 0.00905029 11.999 1.69986 3.52912 0.3641 1.93722
295 2.945 0.00339045 1.99986 0.0248101 6.00514 0 6 0.00508636 11.9995 1.82952 3.60792 0.304354 1.95028
296 2.955 0.00174889 1.99994 0.0393294 6.00855 0 6 0.00282927 11.9997 1.94848 3.69241 0.254558 1.96128
297 2.965 0.000805944 1.99997 0.0610076 6.01388 0 6 0.001518 11.9999 2.05189 3.78199 0.21295 1.97054
298 2.975 0.000390453 1.99999 0.0915498 6.02193 0 6 0.000815398 11.9999 2.13735 3.87592 0.180524 1.97844
299 2.985 0.000151024 1.99999 0.133776 6.03377 0 6 0.000412469 12 2.20375 3.97343 0.156711 1.98535
300 2.995 6.4444e-05 2 0.189487 6.05065 0 6 0.000212328 12 2.25071 4.07369 0.141535 1.99163
301 3.005 2.93843e-05 2 0.261598 6.07411 0 6 0.000106222 12 2.27574 4.17574 0.13459 1.99764
302 3.015 1.61586e-05 2 0.350378 6.10574 0 6 5.57074e-05 12 2.28074 4.27869 0.136486 2.00378
303 3.025 7.42186e-06 2 0.456008 6.14718 0 6 2.52797e-05 12 2.26523 4.38163 0.148561 2.0105
304 3.035 2.07474e-05 2 0.577635 6.20003 0 6 1.36476e-05 12 2.23233 4.48374 0.169456 2.01822
305 3.045 2.92987e-05 2 0.709399 6.26535 0 6 6.92783e-06 12 2.18118 4.58417 0.201257 2.02745
306 3.055 6.83682e-05 2.00001 0.847177 6.34388 0 6 2.66013e-06 12 2.11776 4.68232 0.244728 2.03875
307 3.065 0.000154508 2.00001 0.985204 6.4358 0 6 2.13941e-06 12 2.04271 4.77761 0.301212 2.05275
308 3.075 0.000396873 2.00003 1.11278 6.5403 4.15954e-07 6 0 12 1.95703 4.8695 0.372157 2.07015
309 3.085 0.000937302 2.00008 1.22229 6.65584 8.26523e-07 6 0 12 1.86504 4.95765 0.45834 2.09173
