# Time-averaged data for fix rdf_p
# TimeStep Number-of-rows
# Row c_rdf_p[1] c_rdf_p[2] c_rdf_p[3] c_rdf_p[4] c_rdf_p[5] c_rdf_p[6] c_rdf_p[7] c_rdf_p[8] c_rdf_p[9] c_rdf_p[10] c_rdf_p[11] c_rdf_p[12] c_rdf_p[13]
1000000 500
59 0.585 0 0 0 0 0 0 0 0 0 0 0 0
60 0.595 0 0 0 0 0 0 0 0 0 0 0 0
61 0.605 0 0 0 0 0 0 0 0 0 0 0 0
62 0.615 0 0 0 0 0 0 0 0 0 0 0 0
63 0.625 0 0 0 0 0 0 0 0 0 0 0 0
64 0.635 0 0 0 0 0 0 0 0 0 0 0 0
65 0.645 0 0 0 0 0 0 0 0 0 0 0 0
66 0.655 0 0 0 0 0 0 0 0 0 0 0 0
67 0.665 0 0 0 0 0 0 0 0 0 0 0 0
68 0.675 0 0 0 0 0 0 0 0 0 0 0 0
69 0.685 0 0 0 0 0 0 0 0 0 0 0 0
70 0.695 0 0 0 0 0 0 0 0 0 0 0 0
71 0.705 0 0 0 0 0 0 0 0 0 0 0 0
72 0.715 0 0 0 0 0 0 0 0 0 0 0 0
73 0.725 0 0 0 0 0 0 0 0 0 0 0 0
74 0.735 0 0 0 0 0 0 0 0 0 0 0 0
75 0.745 0 0 0 0 0 0 0 0 0 0 0 0
76 0.755 0 0 0 0 0 0 0 0 0 0 0 0
77 0.765 0 0 0 0 0 0 0 0 0 0 0 0
78 0.775 0 0 0 0 0 0 0 0 0 0 0 0
79 0.785 0 0 0 0 0 0 0 0 0 0 0 0
80 0.795 0 0 0 0 0 0 0 0 0 0 0 0
81 0.805 0 0 0 0 0 0 0 0 0 0 0 0
82 0.815 0 0 0 0 0 0 0 0 0 0 0 0
83 0.825 0 0 0 0 0 0 0 0 0 0 0 0
84 0.835 0 0 0 0 0 0 0 0 0 0 0 0
85 0.845 0 0 0 0 0 0 0 0 0 0 0 0
86 0.855 0 0 0 0 0 0 0 0 0 0 0 0
87 0.865 0 0 0 0 0 0 0 0 0 0 0 0
88 0.875 0 0 0 0 0 0 0 0 0 0 0 0
89 0.885 0 0 0 0 0 0 0 0 0 0 0 0
90 0.895 0 0 0 0 0 0 0 0 0 0 0 0
91 0.905 0 0 0 0 0 0 0 0 3.33051e-06 1.36719e-08 0 0
92 0.915 0 0 0 0 0 0 0 0 3.16502e-05 1.46484e-07 0 0
93 0.925 0 0 0 0 0 0 0 0 0.000215876 1.07227e-06 0 0
94 0.935 0 0 0 0 0 0 0 0 0.00113086 6.02734e-06 0 0
95 0.945 0 0 0 0 0 0 0 0 0.00468565 2.7e-05 0 0
96 0.955 0 0 0 0 0 0 0 0 0.0159287 9.98125e-05 0 0
97 0.965 0 0 0 0 0 0 0 0 0.0459936 0.000314482 0 0
98 0.975 0 0 0 0 0 0 0 0 0.115074 0.000862766 0 0
99 0.985 0 0 0 0 0 0 0 0 0.252467 0.00209048 0 0
100 0.995 0 0 0 0 0 0 0 0 0.490216 0.00452298 0 0
101 1.005 0 0 0 0 0 0 0 0 0.853742 0.00884491 0 0
102 1.015 0 0 0 0 0 0 0 0 1.35285 0.0158305 0 0
103 1.025 0 0 0 0 0 0 0 0 1.96719 0.0261894 0 0
104 1.035 0 0 0 0 0 0 0 0 2.6563 0.0404513 0 0
105 1.045 0 0 0 0 0 0 0 0 3.36043 0.058844 0 0
106 1.055 0 0 0 0 0 0 0 0 4.01608 0.081248 0 0
107 1.065 0 0 0 0 0 0 0 0 4.58075 0.107289 0 0
108 1.075 0 0 0 0 0 0 0 0 5.02572 0.136398 0 0
109 1.085 0 0 0 0 0 0 0 0 5.34273 0.167922 0 0
110 1.095 0 0 0 0 0 0 0 0 5.53264 0.201171 0 0
111 1.105 0 0 0 0 0 0 0 0 5.61895 0.235559 0 0
112 1.115 0 0 0 0 0 0 0 0 5.62082 0.270583 0 0
113 1.125 0 0 0 0 0 0 0 0 5.55924 0.305847 0 0
114 1.135 0 0 0 0 0 0 0 0 5.45744 0.341085 0 0
115 1.145 0 0 0 0 0 0 0 0 5.32545 0.376078 0 0
116 1.155 0 0 0 0 0 0 0 0 5.1828 0.410731 0 0
117 1.165 0 0 0 0 0 0 0 0 5.02948 0.444944 0 0
118 1.175 0 0 0 0 0 0 0 0 4.87226 0.47866 0 0
119 1.185 0 0 0 0 0 0 0 0 4.71379 0.511836 0 0
120 1.195 0 0 0 0 0 0 0 0 4.55566 0.544442 0 0
121 1.205 0 0 0 0 0 0 0 0 4.40039 0.576467 0 0
122 1.215 0 0 0 0 0 0 0 0 4.24189 0.607852 0 0
123 1.225 0 0 0 0 0 0 0 0 4.08149 0.63855 0 0
124 1.235 0 0 0 0 0 0 0 0 3.9181 0.668502 0 0
125 1.245 0 0 0 0 0 0 0 0 3.75654 0.697686 0 0
126 1.255 0 0 0 0 0 0 0 0 3.58516 0.725988 0 0
127 1.265 0 0 0 0 0 0 0 0 3.41218 0.753356 0 0
128 1.275 0 0 0 0 0 0 0 0 3.22982 0.779671 0 0
129 1.285 0 0 0 0 0 0 0 0 3.03804 0.804814 0 0
130 1.295 0 0 0 0 0 0 0 0 2.83384 0.828634 0 0
131 1.305 0 0 0 0 0 0 0 0 2.62383 0.85103 0 0
132 1.315 0 0 0 0 0 0 0 0 2.40603 0.871883 0 0
133 1.325 0 0 0 0 0 0 0 0 2.17869 0.891054 0 0
134 1.335 0 0 0 0 0 0 0 0 1.95134 0.908485 0 0
135 1.345 0 0 0 0 0 0 0 0 1.72188 0.924097 0 0
136 1.355 0 0 0 0 0 0 0 0 1.49673 0.93787 0 0
137 1.365 0 0 0 0 0 0 0 0 1.28324 0.949854 0 0
138 1.375 0 0 0 0 0 0 0 0 1.08243 0.960111 0 0
139 1.385 0 0 0 0 0 0 0 0 0.897931 0.968744 0 0
140 1.395 0 0 0 0 0 0 0 0 0.73295 0.975893 0 0
141 1.405 0 0 0 0 0 0 0 0 0.588374 0.981714 0 0
142 1.415 0 0 0 0 0 0 0 0 0.461868 0.986349 0 0
143 1.425 0 0 0 0 0 0 0 0 0.356725 0.98998 0 0
144 1.435 0 0 0 0 0 0 0 0 0.270122 0.992768 0 0
145 1.445 0 0 0 0 0 0 0 0 0.200665 0.994868 0 0
146 1.455 0 0 0 0 0 0 0 0 0.14617 0.996419 0 0
147 1.465 0 0 0 0 0 0 0 0 0.104579 0.997544 0 0
148 1.475 0 0 0 0 0 0 0 0 0.0731401 0.998341 0 0
149 1.485 0 0 0 0 0 0 0 0 0.0501485 0.998896 0 0
150 1.495 0 0 0 0 0 0 0 0 0.0340284 0.999277 0 0
151 1.505 0 0 0 0 0 0 0 0 0.0227802 0.999535 0 0
152 1.515 0 0 0 0 0 0 0 0 0.0147931 0.999706 0 0
153 1.525 0 0 0 0 0 0 0 0 0.00956405 0.999817 0 0
154 1.535 0 0 0 0 0 0 0 0 0.00602216 0.999888 0 0
155 1.545 0 0 0 0 0 0 0 0 0.00368457 0.999932 0 0
156 1.555 0 0 0 0 0 0 0 0 0.00227491 0.99996 0 0
157 1.565 0 0 0 0 0 0 0 0 0.00134189 0.999976 0 0
158 1.575 0 0 0 0 0 0 0 0 0.000803207 0.999986 0 0
159 1.585 0 0 0 0 0 0 0 0 0.000476669 0.999992 0 0
160 1.595 0 0 0 0 0 0 0 0 0.00026331 0.999996 0 0
161 1.605 0 0 0 0 0 0 0 0 0.000153089 0.999998 0 0
162 1.615 0 0 5.97624e-07 1.5625e-08 0 0 0 0 8.62072e-05 0.999999 0 0
163 1.625 0 0 5.90291e-07 3.125e-08 0 0 0 0 4.53048e-05 0.999999 0 0
164 1.635 0 0 2.47814e-06 9.76563e-08 0 0 0 0 2.01167e-05 1 0 0
165 1.645 0 0 8.92838e-06 3.39844e-07 0 0 0 0 1.49766e-05 1 0 0
166 1.655 0 0 4.43886e-05 1.55859e-06 0 0 0 0 8.394e-06 1 0 0
167 1.665 0 0 0.000218161 7.62109e-06 0 0 0 0 3.51418e-06 1 0 0
168 1.675 0 0 0.000837947 3.11875e-05 0 0 0 0 1.25005e-06 1 0 0
169 1.685 0 0 0.00303886 0.000117676 0 0 0 0 1.3725e-07 1 0 0
170 1.695 0 0 0.00958632 0.000393758 0 0 0 0 0 1 0 0
171 1.705 0 0 0.0269935 0.00118036 0 0 0 0 0 1 0 0
172 1.715 0 0 0.0693891 0.00322618 0 0 0 0 0 1 0 0
173 1.725 0 0 0.164272 0.00812608 0 0 0 0 0 1 0 0
174 1.735 0 0 0.354844 0.0188335 0 0 0 0 0 1 0 0
175 1.745 0 0 0.704283 0.0403308 0 0 0 0 0 1 0 0
176 1.755 0 0 1.28546 0.080019 0 0 0 0 0 1 0 0
177 1.765 0 0 2.18046 0.148109 0 0 0 0 0 1 0 0
178 1.775 0 0 3.43853 0.256706 0 0 0 0 0 1 0 0
179 1.785 0 0 5.06968 0.418627 0 0 0 0 0 1 0 0
180 1.795 0 0 7.00004 0.644715 0 0 0 0 0 1 0 0
181 1.805 0 0 9.09885 0.941873 0 0 0 0 0 1 0 0
182 1.815 0 0 11.1561 1.31027 0 0 0 0 0 1 0 0
183 1.825 0 0 12.9309 1.74198 0 0 0 0 0 1 0 0
184 1.835 0 0 14.2338 2.22242 0 0 0 0 0 1 0 0
185 1.845 0 0 14.8993 2.73082 0 0 0 0 0 1 0 0
186 1.855 0 0 14.8661 3.2436 0 0 0 0 0 1 0 0
187 1.865 0 0 14.1721 3.73773 0 0 0 0 0 1 0 0
188 1.875 0 0 12.933 4.1935 0 0 0 0 0 1 0 0
189 1.885 0 0 11.3279 4.59698 0 0 0 0 0 1 0 0
190 1.895 0 0 9.53859 4.94034 1.3022e-06 2.34375e-08 0 0 5.42581e-07 1 0 0
191 1.905 0 0 7.73185 5.22161 6.4428e-07 3.51563e-08 0 0 7.5166e-07 1 0 0
192 1.915 0 0 6.03969 5.44363 2.12523e-06 7.42188e-08 0 0 1.91271e-06 1 0 0
193 1.925 0 0 4.55813 5.61294 5.25802e-06 1.71875e-07 0 0 1.68256e-06 1 0 0
194 1.935 0 0 3.32799 5.73785 1.72766e-05 4.96094e-07 0 0 4.3712e-06 1 0 0
195 1.945 0 0 2.3515 5.82703 3.39929e-05 1.14062e-06 0 0 1.07129e-05 1 0 0
196 1.955 0 0 1.61134 5.88876 6.5049e-05 2.38672e-06 0 0 1.66191e-05 1 0 0
197 1.965 0 0 1.0706 5.9302 0.000137658 5.05078e-06 0 0 3.11851e-05 1 0 0
198 1.975 0 0 0.69277 5.95729 0.000282926 1.0582e-05 0 0 6.13405e-05 1 0 0
199 1.985 0 0 0.434883 5.97446 0.000550868 2.14609e-05 0 0 0.000112053 1 0 0
200 1.995 0 0 0.265971 5.98507 0.00107388 4.28828e-05 0 0 0.000192589 1.00001 0 0
201 2.005 0 0 0.159101 5.99148 0.00206144 8.4418e-05 0 0 0.000344898 1.00002 0 0
202 2.015 0 0 0.0925321 5.99525 0.00377282 0.000161195 0 0 0.000587086 1.00003 0 0
203 2.025 0 0 0.0524718 5.99741 0.0065917 0.000296672 0 0 0.00100162 1.00005 0 0
204 2.035 0 0 0.0290997 5.99862 0.0115909 0.000537254 0 0 0.00167468 1.00008 0 0
205 2.045 0 0 0.0156967 5.99927 0.0197652 0.000951543 0 0 0.00273216 1.00014 0 0
206 2.055 0 0 0.00832941 5.99963 0.0326658 0.00164295 0 0 0.00448573 1.00024 0 0
207 2.065 0 0 0.00432798 5.99981 0.0527503 0.00277036 0 0 0.0071418 1.00039 0 0
208 2.075 0 0 0.00221731 5.99991 0.0827092 0.00455523 0 0 0.011268 1.00063 0 0
209 2.085 0 0 0.0011257 5.99996 0.126227 0.00730554 0 0 0.0172979 1.00101 0 0
210 2.095 0 0 0.000540175 5.99998 0.188181 0.0114452 0 0 0.0263584 1.00159 0 0
211 2.105 0 0 0.000234548 5.99999 0.274203 0.0175348 0 0 0.0392518 1.00246 0 0
212 2.115 0 0 0.000121612 6 0.388984 0.0262559 0 0 0.0575382 1.00375 0 0
213 2.125 0 0 5.39356e-05 6 0.538999 0.0384548 0 0 0.0831473 1.00563 0 0
214 2.135 0 0 2.18001e-05 6 0.728424 0.0550965 0 0 0.118264 1.00833 0 0
215 2.145 0 0 1.09257e-05 6 0.964298 0.0773338 0 0 0.165836 1.01216 0 0
216 2.155 0 0 4.61511e-06 6 1.24465 0.106305 5.88527e-07 2.73437e-08 0.227983 1.01746 0 0
217 2.165 0 0 3.99061e-06 6 1.56935 0.143173 1.33281e-06 8.98438e-08 0.307984 1.0247 0 0
218 2.175 0 0 1.56512e-06 6 1.93519 0.189057 1.81579e-06 1.75781e-07 0.408862 1.03439 0 0
219 2.185 0 0 1.30596e-06 6 2.33303 0.244883 5.72477e-06 4.49219e-07 0.533995 1.04717 6.55542e-07 1.5625e-08
220 2.195 0 0 0 6 2.75137 0.311324 2.55273e-05 1.67969e-06 0.685744 1.06373 1.62396e-06 5.46875e-08
221 2.205 0 0 0 6 3.17837 0.388777 7.44432e-05 5.30078e-06 0.864535 1.0848 6.43704e-07 7.03125e-08
222 2.215 0 0 0 6 3.59737 0.477237 0.000250286 1.75859e-05 1.07357 1.1112 6.37905e-07 8.59375e-08
223 2.225 0 0 0 6 3.99113 0.576268 0.000783399 5.63867e-05 1.30868 1.14367 2.52873e-06 1.48438e-07
224 2.235 0 0 0 6 4.34823 0.685132 0.00220423 0.000166543 1.56836 1.18294 8.14501e-06 3.51563e-07
225 2.245 0 0 0 6 4.65537 0.802731 0.00584638 0.000461336 1.84947 1.22966 1.21089e-05 6.5625e-07
226 2.255 0 0 0 6 4.90854 0.927832 0.0139425 0.00117064 2.14219 1.28425 2.36958e-05 1.25781e-06
227 2.265 0 0 0 6 5.10931 1.05921 0.0309846 0.00276094 2.43985 1.34699 3.41629e-05 2.13281e-06
228 2.275 0 0 0 6 5.2545 1.19551 0.0629787 0.00602196 2.73189 1.41785 6.04701e-05 3.69531e-06
229 2.285 0 0 0 6 5.3571 1.3357 0.119 0.012238 3.00777 1.49657 0.000104599 6.42188e-06
230 2.295 0 0 0 6 5.43411 1.47916 0.209044 0.0232534 3.25475 1.58249 0.000183907 1.12578e-05
231 2.305 0 0 0 6 5.49585 1.62551 0.339846 0.0413178 3.46534 1.67477 0.000258304 1.81094e-05
232 2.315 0 0 0 6 5.55484 1.77471 0.514759 0.0689174 3.6252 1.77214 0.000380174 2.82812e-05
233 2.325 0 0 0 6 5.62755 1.92718 0.729774 0.108384 3.72888 1.87317 0.000575209 4.38047e-05
234 2.335 0 0 0 6 5.72194 2.08355 0.969658 0.161276 3.7727 1.97627 0.000858165 6.71641e-05
235 2.345 0 0 0 6 5.83536 2.24438 1.20827 0.22775 3.75274 2.0797 0.00128796 0.000102523
236 2.355 0 0 0 6 5.98136 2.41064 1.4168 0.306362 3.67134 2.18175 0.00186506 0.000154164
237 2.365 0 0 0 6 6.14603 2.58294 1.56931 0.394177 3.53017 2.28071 0.0026976 0.000229492
238 2.375 0 0 0 6 6.31377 2.76143 1.64822 0.487189 3.34014 2.37514 0.00381654 0.000336969
239 2.385 0 0 0 6 6.47469 2.94602 1.64972 0.581071 3.10689 2.46372 0.00540331 0.000490414
240 2.395 0 0 0 6 6.61872 3.13631 1.58553 0.672059 2.84335 2.54546 0.00775303 0.000712437
241 2.405 0 0 0 6 6.73279 3.33149 1.48115 0.757768 2.55764 2.61961 0.0106501 0.00101998
242 2.415 0 0 0 6 6.79882 3.53023 1.36726 0.837546 2.26319 2.68576 0.0146477 0.00144648
243 2.425 0 0 0 6 6.80586 3.73083 1.27767 0.912715 1.96942 2.74381 0.0198965 0.00203062
244 2.435 0 0 0 6 6.74643 3.93132 1.23607 0.986038 1.68632 2.79393 0.0266178 0.00281855
245 2.445 0 0 0 6 6.62069 4.12969 1.25615 1.06116 1.42104 2.8365 0.0355446 0.00387938
246 2.455 0 0 0 6 6.42257 4.3237 1.34243 1.14211 1.17663 2.87205 0.0471593 0.0052984
247 2.465 0 0 0 6 6.15992 4.51129 1.48759 1.23254 0.958824 2.90125 0.0615954 0.00716692
248 2.475 0 0 0 6 5.8362 4.69048 1.68402 1.33574 0.768716 2.92485 0.0797718 0.00960651
249 2.485 1.01363e-06 3.125e-08 0 6 5.45982 4.85946 1.91953 1.45433 0.606909 2.94363 0.102184 0.0127568
250 2.495 1.40773e-05 4.6875e-07 0 6 5.04165 5.01676 2.18496 1.59041 0.470424 2.95831 0.130094 0.0167999
251 2.505 3.64092e-05 1.60937e-06 0 6 4.59717 5.16135 2.48824 1.74662 0.35912 2.9696 0.163688 0.0219279
252 2.515 0.000110587 5.10156e-06 0 6 4.1378 5.29252 2.83305 1.9259 0.269731 2.97815 0.203716 0.028361
253 2.525 0.000288886 1.42969e-05 0 6 3.672 5.40986 3.23341 2.13214 0.19971 2.98454 0.251108 0.0363538
254 2.535 0.000762431 3.87578e-05 0 6 3.2141 5.51339 3.69959 2.36999 0.145106 2.98921 0.305825 0.0461655
255 2.545 0.00182046 9.7625e-05 0 6 2.77675 5.60353 4.23903 2.64468 0.103863 2.99258 0.370378 0.0581422
256 2.555 0.00447856 0.000243586 0 6 2.36356 5.68086 4.84737 2.96126 0.0729342 2.99497 0.443292 0.0725896
257 2.565 0.00938523 0.000551859 0 6 1.98385 5.74628 5.49533 3.32298 0.050725 2.99664 0.524688 0.0898238
258 2.575 0.0193962 0.00119394 0 6 1.6405 5.8008 6.15807 3.73148 0.0345466 2.99779 0.616018 0.110216
259 2.585 0.0386062 0.00248188 0 6 1.33834 5.84562 6.78112 4.18481 0.0232881 2.99857 0.715605 0.134089
260 2.595 0.073087 0.00493902 0 6 1.07409 5.88187 7.32319 4.67818 0.0154622 2.99909 0.823445 0.161773
261 2.605 0.12962 0.00933045 0 6 0.850052 5.91079 7.7449 5.20399 0.0103083 2.99944 0.938825 0.19358
262 2.615 0.219357 0.0168192 0 6 0.662915 5.93351 8.00782 5.75184 0.00683471 2.99968 1.05864 0.229721
263 2.625 0.357283 0.0291102 0 6 0.509046 5.95109 8.09366 6.30979 0.00472907 2.99984 1.18374 0.270443
264 2.635 0.55445 0.0483297 0 6 0.384954 5.96448 8.00246 6.86567 0.00356997 2.99996 1.31015 0.315858
265 2.645 0.823232 0.0770831 0 6 0.287013 5.97455 7.74801 7.40797 0.00316153 3.00007 1.43517 0.365985
266 2.655 1.17159 0.118314 0 6 0.211269 5.98201 7.36086 7.92708 0.00333357 3.00019 1.55743 0.420795
267 2.665 1.59055 0.174711 0 6 0.152795 5.98745 6.87468 8.41555 0.00407971 3.00034 1.67408 0.480154
268 2.675 2.06771 0.248579 0 6 0.10876 5.99135 6.32448 8.86832 0.00550685 3.00053 1.78103 0.54378
269 2.685 2.57612 0.341298 0 6 0.0765268 5.99412 5.7505 9.28307 0.00779708 3.00082 1.87392 0.611226
270 2.695 3.07934 0.452957 0 6 0.0531716 5.99605 5.17742 9.65928 0.0109467 3.00121 1.95541 0.68213
271 2.705 3.53192 0.581978 0 6 0.0364092 5.99739 4.62642 9.99795 0.0155058 3.00178 2.02077 0.755949
272 2.715 3.89454 0.7253 0 6 0.0245101 5.99829 4.11174 10.3012 0.0217366 3.00259 2.06865 0.832077
273 2.725 4.13028 0.878419 0 6 0.0162439 5.9989 3.63843 10.5715 0.029984 3.0037 2.09658 0.909802
274 2.735 4.20825 1.03558 0 6 0.0106605 5.9993 3.20278 10.8112 0.041099 3.00524 2.10498 0.988412
275 2.745 4.12896 1.1909 0 6 0.00692318 5.99956 2.80061 11.0223 0.0557224 3.00735 2.09019 1.06704
276 2.755 3.89237 1.33839 0 6 0.00438407 5.99972 2.42983 11.2068 0.0747755 3.01019 2.05892 1.14506
277 2.765 3.53087 1.47316 0 6 0.00279525 5.99983 2.08751 11.3665 0.0988817 3.01398 2.006 1.22163
278 2.775 3.09288 1.59207 0 6 0.0017079 5.9999 1.76538 11.5025 0.129291 3.01897 1.93513 1.29602
279 2.785 2.60557 1.69296 0 6 0.00105306 5.99994 1.468 11.6164 0.167244 3.02547 1.85092 1.3677
280 2.795 2.11852 1.77559 4.98827e-07 6 0.000631416 5.99996 1.19865 11.7101 0.213451 3.03383 1.75316 1.43607
281 2.805 1.65775 1.84071 1.48583e-06 6 0.000393052 5.99998 0.957159 11.7854 0.269713 3.04447 1.64511 1.50069
282 2.815 1.25211 1.89024 4.52423e-06 6 0.000232309 5.99999 0.746237 11.8446 0.336196 3.05782 1.52724 1.56111
283 2.825 0.915851 1.92673 1.34279e-05 6 0.000132717 5.99999 0.568701 11.89 0.413852 3.07437 1.40504 1.61709
284 2.835 0.644735 1.9526 3.54426e-05 6 6.77821e-05 6 0.422204 11.9239 0.503466 3.09465 1.27982 1.66845
285 2.845 0.437585 1.97029 8.2809e-05 6.00001 4.14045e-05 6 0.305416 11.9486 0.605062 3.1192 1.15469 1.71511
286 2.855 0.286046 1.98193 0.000163073 6.00002 1.77846e-05 6 0.214591 11.9661 0.718894 3.14857 1.03198 1.7571
287 2.865 0.180747 1.98933 0.000323115 6.00005 1.24384e-05 6 0.147291 11.9782 0.842998 3.18325 0.91365 1.79454
288 2.875 0.111039 1.99392 0.000597519 6.0001 5.65743e-06 6 0.0981836 11.9864 0.976052 3.22369 0.801735 1.82763
289 2.885 0.0655739 1.99664 0.00113845 6.0002 2.90278e-06 6 0.0635114 11.9916 1.11681 3.27028 0.695648 1.85654
290 2.895 0.0372313 1.9982 0.00217583 6.00038 1.30189e-06 6 0.0402386 11.995 1.26199 3.32329 0.599177 1.88161
291 2.905 0.0202757 1.99905 0.00406183 6.00072 5.54119e-07 6 0.0247375 11.9971 1.4087 3.38287 0.51039 1.90311
292 2.915 0.0110389 1.99952 0.00720415 6.00134 0 6 0.0146858 11.9984 1.55393 3.44905 0.431831 1.92143
293 2.925 0.00565501 1.99976 0.0123366 6.00239 0 6 0.00858206 11.9991 1.6938 3.52168 0.362691 1.93692
294 2.935 0.00286967 1.99989 0.0205749 6.00417 0 6 0.00485971 11.9995 1.82522 3.60049 0.303111 1.94996
295 2.945 0.00144739 1.99995 0.0333899 6.00707 0 6 0.00267708 11.9997 1.94459 3.68502 0.251811 1.96086
296 2.955 0.000666297 1.99998 0.0523746 6.01166 0 6 0.00141745 11.9999 2.04838 3.77466 0.209908 1.97001
297 2.965 0.000305629 1.99999 0.080163 6.01872 0 6 0.000717187 11.9999 2.13458 3.86872 0.176495 1.97776
298 2.975 0.000114041 2 0.118837 6.02927 0 6 0.00037445 12 2.20055 3.96633 0.151438 1.98445
299 2.985 4.46086e-05 2 0.170963 6.04453 0 6 0.000186543 12 2.24655 4.06666 0.134454 1.99043
300 2.995 2.54702e-05 2 0.238904 6.06602 0 6 9.93746e-05 12 2.27023 4.16873 0.125256 1.99604
301 3.005 7.79825e-06 2 0.324035 6.09535 0 6 4.95949e-05 12 2.27392 4.27164 0.124333 2.00164
302 3.015 1.2911e-05 2 0.426616 6.13422 0 6 2.55567e-05 12 2.25827 4.37453 0.13219 2.00764
303 3.025 1.19707e-05 2 0.545943 6.1843 0 6 1.19046e-05 12 2.22287 4.47648 0.149582 2.01448
304 3.035 1.39306e-05 2 0.67931 6.24702 8.46109e-08 6 4.87465e-06 12 2.17176 4.57674 0.17683 2.02261
305 3.045 4.8775e-05 2 0.820885 6.32332 3.36224e-07 6 1.13698e-06 12 2.10761 4.67469 0.215021 2.03256
306 3.055 0.000136314 2.00001 0.962577 6.41337 1.67013e-07 6 1.08771e-06 12 2.03347 4.76981 0.266045 2.04496
307 3.065 0.000287177 2.00002 1.09717 6.51669 1.65925e-07 6 0 12 1.95099 4.86167 0.330538 2.06046
308 3.075 0.000659826 2.00005 1.21461 6.63182 9.89088e-07 6 0 12 1.86151 4.94989 0.409339 2.07979
309 3.085 0.00139464 2.00012 1.30749 6.75655 9.00796e-07 6 0 12 1.76913 5.03428 0.505621 2.10381
310 3.095 0.00303724 2.00027 1.36612 6.88773 2.27814e-06 6 0 12 1.67573 5.11473 0.619411 2.13343
